Comparison,t,z
IntermittentUnfamiliar-IntermittentFamiliar,1.2855477013064,2.095
IntermittentUnfamiliar-IntermittentFamiliar,1.33260419211019,2.15
IntermittentUnfamiliar-IntermittentFamiliar,1.37673792729973,2.205
IntermittentUnfamiliar-IntermittentFamiliar,1.41416612348533,2.26
IntermittentUnfamiliar-IntermittentFamiliar,1.44049288219741,2.315
IntermittentUnfamiliar-IntermittentFamiliar,1.45990111385741,2.37
IntermittentUnfamiliar-IntermittentFamiliar,1.47225680873071,2.425
IntermittentUnfamiliar-IntermittentFamiliar,1.48111281472277,2.48
IntermittentUnfamiliar-IntermittentFamiliar,1.49533637859266,2.535
IntermittentUnfamiliar-IntermittentFamiliar,1.5081937785262,2.59
IntermittentUnfamiliar-IntermittentFamiliar,1.51349540012792,2.645
IntermittentUnfamiliar-IntermittentFamiliar,1.51005732325063,2.7
IntermittentUnfamiliar-IntermittentFamiliar,1.49042959509175,2.755
IntermittentUnfamiliar-IntermittentFamiliar,1.45835173340209,2.81
IntermittentUnfamiliar-IntermittentFamiliar,1.43249329375038,2.865
IntermittentUnfamiliar-IntermittentFamiliar,1.41410669775802,2.92
IntermittentUnfamiliar-IntermittentFamiliar,1.40668281405661,2.975
IntermittentUnfamiliar-IntermittentFamiliar,1.42361673608563,3.03
IntermittentUnfamiliar-IntermittentFamiliar,1.46095119053447,3.085
IntermittentUnfamiliar-IntermittentFamiliar,1.51206435875999,3.14
IntermittentUnfamiliar-IntermittentFamiliar,1.57503147580388,3.195
IntermittentUnfamiliar-IntermittentFamiliar,1.63616608796747,3.25
IntermittentUnfamiliar-IntermittentFamiliar,1.68986502889403,3.305
IntermittentUnfamiliar-IntermittentFamiliar,1.73490696321126,3.36
IntermittentUnfamiliar-IntermittentFamiliar,1.76719707223457,3.415
IntermittentUnfamiliar-IntermittentFamiliar,1.796955698784,3.47
IntermittentUnfamiliar-IntermittentFamiliar,1.8262900070594,3.525
IntermittentUnfamiliar-IntermittentFamiliar,1.85370085034691,3.58
IntermittentUnfamiliar-IntermittentFamiliar,1.87002000270028,3.635
IntermittentUnfamiliar-IntermittentFamiliar,1.86698122883886,3.69
IntermittentUnfamiliar-IntermittentFamiliar,1.8676717198167,3.745
IntermittentUnfamiliar-IntermittentFamiliar,1.8917470171957,3.8
IntermittentUnfamiliar-IntermittentFamiliar,1.92783813265535,3.855
IntermittentUnfamiliar-IntermittentFamiliar,1.97228680635821,3.91
IntermittentUnfamiliar-IntermittentFamiliar,2.01519525597051,3.965
IntermittentUnfamiliar-IntermittentFamiliar,2.05816516747896,4.02
IntermittentUnfamiliar-IntermittentFamiliar,2.10168328813704,4.075
IntermittentUnfamiliar-IntermittentFamiliar,2.13889527214094,4.13
IntermittentUnfamiliar-IntermittentFamiliar,2.17076221564952,4.185
IntermittentUnfamiliar-IntermittentFamiliar,2.19391125716523,4.24
IntermittentUnfamiliar-IntermittentFamiliar,2.20918962556228,4.295
IntermittentUnfamiliar-IntermittentFamiliar,2.21636123905376,4.35
IntermittentUnfamiliar-IntermittentFamiliar,2.20750653037491,4.405
IntermittentUnfamiliar-IntermittentFamiliar,2.18788800534298,4.46
IntermittentUnfamiliar-IntermittentFamiliar,2.16040797218124,4.515
IntermittentUnfamiliar-IntermittentFamiliar,2.12282862031997,4.57
IntermittentUnfamiliar-IntermittentFamiliar,2.08909573873648,4.625
IntermittentUnfamiliar-IntermittentFamiliar,2.06471856563611,4.68
IntermittentUnfamiliar-IntermittentFamiliar,2.03823414793748,4.735
IntermittentUnfamiliar-IntermittentFamiliar,2.00479082623006,4.79
IntermittentUnfamiliar-IntermittentFamiliar,1.96955592991947,4.845
IntermittentUnfamiliar-IntermittentFamiliar,1.9336138928069,4.9
IntermittentUnfamiliar-IntermittentFamiliar,1.89708935540673,4.955
IntermittentUnfamiliar-IntermittentFamiliar,1.85604328881694,5.01
IntermittentUnfamiliar-IntermittentFamiliar,1.81171148130899,5.065
IntermittentUnfamiliar-IntermittentFamiliar,1.76340651277407,5.12
IntermittentUnfamiliar-IntermittentFamiliar,1.70228694247304,5.175
IntermittentUnfamiliar-IntermittentFamiliar,1.62978438533295,5.23
IntermittentUnfamiliar-IntermittentFamiliar,1.54971323677402,5.285
IntermittentUnfamiliar-IntermittentFamiliar,1.4590512819416,5.34
IntermittentUnfamiliar-IntermittentFamiliar,1.36228399541346,5.395
IntermittentUnfamiliar-IntermittentFamiliar,1.26307091527659,5.45
IntermittentUnfamiliar-IntermittentFamiliar,1.16321329839635,5.505
IntermittentUnfamiliar-IntermittentFamiliar,1.07007956693253,5.56
IntermittentUnfamiliar-IntermittentFamiliar,0.978540547373371,5.615
IntermittentUnfamiliar-IntermittentFamiliar,0.878605128555823,5.67
IntermittentUnfamiliar-IntermittentFamiliar,0.769514823536233,5.725
IntermittentUnfamiliar-IntermittentFamiliar,0.652605997916716,5.78
IntermittentUnfamiliar-IntermittentFamiliar,0.532020627728118,5.835
IntermittentUnfamiliar-IntermittentFamiliar,0.413533806181996,5.89
IntermittentUnfamiliar-IntermittentFamiliar,0.295451857920198,5.945
