"","SubjectNo","ExpNo","DisplayMode","Familiarity","seg.z","headingErr"
"757","S_S15","Strobe","Intermittent","Unfamiliar",3.58,5.33124743107117
"758","S_S15","Strobe","Intermittent","Unfamiliar",3.635,5.18062311016702
"759","S_S15","Strobe","Intermittent","Unfamiliar",3.69,5.0413015693316
"760","S_S15","Strobe","Intermittent","Unfamiliar",3.745,4.90853374298346
"761","S_S15","Strobe","Intermittent","Unfamiliar",3.8,4.78598078291114
"762","S_S15","Strobe","Intermittent","Unfamiliar",3.855,4.69276433222611
"763","S_S15","Strobe","Intermittent","Unfamiliar",3.91,4.61552139978596
"764","S_S15","Strobe","Intermittent","Unfamiliar",3.965,4.56218712455612
"765","S_S15","Strobe","Intermittent","Unfamiliar",4.02,4.54451462225501
"766","S_S15","Strobe","Intermittent","Unfamiliar",4.075,4.54255710946379
"767","S_S15","Strobe","Intermittent","Unfamiliar",4.13,4.56959446314435
"768","S_S15","Strobe","Intermittent","Unfamiliar",4.185,4.61922393337967
"769","S_S15","Strobe","Intermittent","Unfamiliar",4.24,4.68127025645875
"770","S_S15","Strobe","Intermittent","Unfamiliar",4.295,4.77149446219572
"771","S_S15","Strobe","Intermittent","Unfamiliar",4.35,4.8699283413908
"772","S_S15","Strobe","Intermittent","Unfamiliar",4.405,4.96576258950909
"773","S_S15","Strobe","Intermittent","Unfamiliar",4.46,5.05276388538764
"774","S_S15","Strobe","Intermittent","Unfamiliar",4.515,5.1343869794025
"775","S_S15","Strobe","Intermittent","Unfamiliar",4.57,5.21066801630348
"776","S_S15","Strobe","Intermittent","Unfamiliar",4.625,5.27587968044209
"777","S_S15","Strobe","Intermittent","Unfamiliar",4.68,5.33179467189851
"778","S_S15","Strobe","Intermittent","Unfamiliar",4.735,5.37571631569013
"779","S_S15","Strobe","Intermittent","Unfamiliar",4.79,5.40645326844291
"780","S_S15","Strobe","Intermittent","Unfamiliar",4.845,5.42291987883318
"781","S_S15","Strobe","Intermittent","Unfamiliar",4.9,5.42771068060447
"782","S_S15","Strobe","Intermittent","Unfamiliar",4.955,5.41811579069898
"783","S_S15","Strobe","Intermittent","Unfamiliar",5.01,5.38691290463092
"784","S_S15","Strobe","Intermittent","Unfamiliar",5.065,5.33733088844933
"785","S_S15","Strobe","Intermittent","Unfamiliar",5.12,5.27054475722162
"786","S_S15","Strobe","Intermittent","Unfamiliar",5.175,5.17995446986083
"787","S_S15","Strobe","Intermittent","Unfamiliar",5.23,5.06783931011944
"788","S_S15","Strobe","Intermittent","Unfamiliar",5.285,4.93064628426011
"789","S_S15","Strobe","Intermittent","Unfamiliar",5.34,4.76985337845497
"790","S_S15","Strobe","Intermittent","Unfamiliar",5.395,4.61572551443263
"791","S_S15","Strobe","Intermittent","Unfamiliar",5.45,4.46845709841889
"792","S_S15","Strobe","Intermittent","Unfamiliar",5.505,4.32640826598147
"793","S_S15","Strobe","Intermittent","Unfamiliar",5.56,4.24521486043958
"794","S_S15","Strobe","Intermittent","Unfamiliar",5.615,4.26146435955476
"795","S_S15","Strobe","Intermittent","Unfamiliar",5.67,4.41132258720645
"796","S_S15","Strobe","Intermittent","Unfamiliar",5.725,4.73973212276234
"797","S_S15","Strobe","Intermittent","Unfamiliar",5.78,5.27342277939762
"798","S_S15","Strobe","Intermittent","Unfamiliar",5.835,6.13358216143837
"799","S_S15","Strobe","Intermittent","Unfamiliar",5.89,7.33597066210699
"800","S_S15","Strobe","Intermittent","Unfamiliar",5.945,8.78812744413297
"801","S_S16","Strobe","Intermittent","Familiar",0.5,8.2164804219327
"802","S_S16","Strobe","Intermittent","Familiar",0.555,7.79139083509825
"803","S_S16","Strobe","Intermittent","Familiar",0.61,7.43153964401083
"804","S_S16","Strobe","Intermittent","Familiar",0.665,7.12423570422811
"805","S_S16","Strobe","Intermittent","Familiar",0.72,6.86927474554261
"806","S_S16","Strobe","Intermittent","Familiar",0.775,6.64024070959423
"807","S_S16","Strobe","Intermittent","Familiar",0.83,6.45733520277813
"808","S_S16","Strobe","Intermittent","Familiar",0.885,6.301013623659
"809","S_S16","Strobe","Intermittent","Familiar",0.94,6.14991636033451
"810","S_S16","Strobe","Intermittent","Familiar",0.995,6.01742923668861
"811","S_S16","Strobe","Intermittent","Familiar",1.05,5.89228803100755
"812","S_S16","Strobe","Intermittent","Familiar",1.105,5.77113822895506
"813","S_S16","Strobe","Intermittent","Familiar",1.16,5.66509206291397
"814","S_S16","Strobe","Intermittent","Familiar",1.215,5.57087686905841
"815","S_S16","Strobe","Intermittent","Familiar",1.27,5.49713671977553
"816","S_S16","Strobe","Intermittent","Familiar",1.325,5.44536935039456
"817","S_S16","Strobe","Intermittent","Familiar",1.38,5.4117549416557
"818","S_S16","Strobe","Intermittent","Familiar",1.435,5.40641548937273
"819","S_S16","Strobe","Intermittent","Familiar",1.49,5.421709780342
"820","S_S16","Strobe","Intermittent","Familiar",1.545,5.45930455127169
"821","S_S16","Strobe","Intermittent","Familiar",1.6,5.52734979586389
"822","S_S16","Strobe","Intermittent","Familiar",1.655,5.61651530508737
"823","S_S16","Strobe","Intermittent","Familiar",1.71,5.72585889357715
"824","S_S16","Strobe","Intermittent","Familiar",1.765,5.84086726247159
"825","S_S16","Strobe","Intermittent","Familiar",1.82,5.96506275867769
"826","S_S16","Strobe","Intermittent","Familiar",1.875,6.10319308811931
"827","S_S16","Strobe","Intermittent","Familiar",1.93,6.23333645543762
"828","S_S16","Strobe","Intermittent","Familiar",1.985,6.35843727562591
"829","S_S16","Strobe","Intermittent","Familiar",2.04,6.4641107756285
"830","S_S16","Strobe","Intermittent","Familiar",2.095,6.55170529647814
"831","S_S16","Strobe","Intermittent","Familiar",2.15,6.62447230951482
"832","S_S16","Strobe","Intermittent","Familiar",2.205,6.67218028108444
"833","S_S16","Strobe","Intermittent","Familiar",2.26,6.71305125265575
"834","S_S16","Strobe","Intermittent","Familiar",2.315,6.74522996862227
"835","S_S16","Strobe","Intermittent","Familiar",2.37,6.76137235085515
"836","S_S16","Strobe","Intermittent","Familiar",2.425,6.7724757166782
"837","S_S16","Strobe","Intermittent","Familiar",2.48,6.77926528587568
"838","S_S16","Strobe","Intermittent","Familiar",2.535,6.78747488175598
"839","S_S16","Strobe","Intermittent","Familiar",2.59,6.80576142622245
"840","S_S16","Strobe","Intermittent","Familiar",2.645,6.83513334447387
"841","S_S16","Strobe","Intermittent","Familiar",2.7,6.88016552428787
"842","S_S16","Strobe","Intermittent","Familiar",2.755,6.94544041788763
"843","S_S16","Strobe","Intermittent","Familiar",2.81,7.01950663198363
"844","S_S16","Strobe","Intermittent","Familiar",2.865,7.09719992898187
"845","S_S16","Strobe","Intermittent","Familiar",2.92,7.1815494270449
"846","S_S16","Strobe","Intermittent","Familiar",2.975,7.26991806777259
"847","S_S16","Strobe","Intermittent","Familiar",3.03,7.34648011317064
"848","S_S16","Strobe","Intermittent","Familiar",3.085,7.4104804686351
"849","S_S16","Strobe","Intermittent","Familiar",3.14,7.46260257271072
"850","S_S16","Strobe","Intermittent","Familiar",3.195,7.50205896569861
"851","S_S16","Strobe","Intermittent","Familiar",3.25,7.52722679293293
"852","S_S16","Strobe","Intermittent","Familiar",3.305,7.53771700969558
"853","S_S16","Strobe","Intermittent","Familiar",3.36,7.54154069828429
"854","S_S16","Strobe","Intermittent","Familiar",3.415,7.54659871724646
"855","S_S16","Strobe","Intermittent","Familiar",3.47,7.55400106324182
"856","S_S16","Strobe","Intermittent","Familiar",3.525,7.56529682799713
"857","S_S16","Strobe","Intermittent","Familiar",3.58,7.59281758778503
"858","S_S16","Strobe","Intermittent","Familiar",3.635,7.61968815328429
"859","S_S16","Strobe","Intermittent","Familiar",3.69,7.64898779824992
"860","S_S16","Strobe","Intermittent","Familiar",3.745,7.68303126660352
"861","S_S16","Strobe","Intermittent","Familiar",3.8,7.71043211731344
"862","S_S16","Strobe","Intermittent","Familiar",3.855,7.73277716613542
"863","S_S16","Strobe","Intermittent","Familiar",3.91,7.74747772676718
"864","S_S16","Strobe","Intermittent","Familiar",3.965,7.75403730649982
"865","S_S16","Strobe","Intermittent","Familiar",4.02,7.7442610998967
"866","S_S16","Strobe","Intermittent","Familiar",4.075,7.72606319894578
"867","S_S16","Strobe","Intermittent","Familiar",4.13,7.70186873300997
"868","S_S16","Strobe","Intermittent","Familiar",4.185,7.65772345660564
"869","S_S16","Strobe","Intermittent","Familiar",4.24,7.59929100757132
"870","S_S16","Strobe","Intermittent","Familiar",4.295,7.52875900304853
"871","S_S16","Strobe","Intermittent","Familiar",4.35,7.4452444354427
"872","S_S16","Strobe","Intermittent","Familiar",4.405,7.35072795678422
"873","S_S16","Strobe","Intermittent","Familiar",4.46,7.24935597772053
"874","S_S16","Strobe","Intermittent","Familiar",4.515,7.14139923183716
"875","S_S16","Strobe","Intermittent","Familiar",4.57,7.03927719024906
"876","S_S16","Strobe","Intermittent","Familiar",4.625,6.93937107253058
"877","S_S16","Strobe","Intermittent","Familiar",4.68,6.84428194840446
"878","S_S16","Strobe","Intermittent","Familiar",4.735,6.75950029696139
"879","S_S16","Strobe","Intermittent","Familiar",4.79,6.67703538098294
"880","S_S16","Strobe","Intermittent","Familiar",4.845,6.6022421571325
"881","S_S16","Strobe","Intermittent","Familiar",4.9,6.53788968291184
"882","S_S16","Strobe","Intermittent","Familiar",4.955,6.47338543917679
"883","S_S16","Strobe","Intermittent","Familiar",5.01,6.40260436796593
"884","S_S16","Strobe","Intermittent","Familiar",5.065,6.3388726364628
"885","S_S16","Strobe","Intermittent","Familiar",5.12,6.29167785400478
"886","S_S16","Strobe","Intermittent","Familiar",5.175,6.25488692219102
"887","S_S16","Strobe","Intermittent","Familiar",5.23,6.2345216616996
"888","S_S16","Strobe","Intermittent","Familiar",5.285,6.2329936111456
"889","S_S16","Strobe","Intermittent","Familiar",5.34,6.23754509148359
"890","S_S16","Strobe","Intermittent","Familiar",5.395,6.26265273997893
"891","S_S16","Strobe","Intermittent","Familiar",5.45,6.31137954426587
"892","S_S16","Strobe","Intermittent","Familiar",5.505,6.38362126352978
"893","S_S16","Strobe","Intermittent","Familiar",5.56,6.4700715118318
"894","S_S16","Strobe","Intermittent","Familiar",5.615,6.55662360275537
"895","S_S16","Strobe","Intermittent","Familiar",5.67,6.64721907463318
"896","S_S16","Strobe","Intermittent","Familiar",5.725,6.7387929918512
"897","S_S16","Strobe","Intermittent","Familiar",5.78,6.84177531520902
"898","S_S16","Strobe","Intermittent","Familiar",5.835,6.97289146775885
"899","S_S16","Strobe","Intermittent","Familiar",5.89,7.13279318821327
"900","S_S16","Strobe","Intermittent","Familiar",5.945,7.30182424621144
"901","S_S17","Strobe","Intermittent","Familiar",0.5,2.14587012709329
"902","S_S17","Strobe","Intermittent","Familiar",0.555,2.19432327656998
"903","S_S17","Strobe","Intermittent","Familiar",0.61,2.22782040170766
"904","S_S17","Strobe","Intermittent","Familiar",0.665,2.27653694048581
"905","S_S17","Strobe","Intermittent","Familiar",0.72,2.35984126182159
"906","S_S17","Strobe","Intermittent","Familiar",0.775,2.48457509648805
"907","S_S17","Strobe","Intermittent","Familiar",0.83,2.6804662532019
"908","S_S17","Strobe","Intermittent","Familiar",0.885,2.9558301538556
"909","S_S17","Strobe","Intermittent","Familiar",0.94,3.22015833756344
"910","S_S17","Strobe","Intermittent","Familiar",0.995,3.26451787964044
"911","S_S17","Strobe","Intermittent","Familiar",1.05,3.17031560311214
"912","S_S17","Strobe","Intermittent","Familiar",1.105,3.15394296955249
"913","S_S17","Strobe","Intermittent","Familiar",1.16,3.23253136016343
"914","S_S17","Strobe","Intermittent","Familiar",1.215,3.37378877593956
"915","S_S17","Strobe","Intermittent","Familiar",1.27,3.55767486978282
"916","S_S17","Strobe","Intermittent","Familiar",1.325,3.766425349657
"917","S_S17","Strobe","Intermittent","Familiar",1.38,3.97858040820207
"918","S_S17","Strobe","Intermittent","Familiar",1.435,4.17393592353662
"919","S_S17","Strobe","Intermittent","Familiar",1.49,4.26315527509063
"920","S_S17","Strobe","Intermittent","Familiar",1.545,4.15421851407912
"921","S_S17","Strobe","Intermittent","Familiar",1.6,3.92431678181784
"922","S_S17","Strobe","Intermittent","Familiar",1.655,3.70956815033572
"923","S_S17","Strobe","Intermittent","Familiar",1.71,3.57986795331563
"924","S_S17","Strobe","Intermittent","Familiar",1.765,3.57113893069574
"925","S_S17","Strobe","Intermittent","Familiar",1.82,3.70762247368871
"926","S_S17","Strobe","Intermittent","Familiar",1.875,4.04068357240705
"927","S_S17","Strobe","Intermittent","Familiar",1.93,4.40646919816338
"928","S_S17","Strobe","Intermittent","Familiar",1.985,4.05363738177648
"929","S_S17","Strobe","Intermittent","Familiar",2.04,3.38007371098528
"930","S_S17","Strobe","Intermittent","Familiar",2.095,2.94737304685368
"931","S_S17","Strobe","Intermittent","Familiar",2.15,2.69753947625984
"932","S_S17","Strobe","Intermittent","Familiar",2.205,2.55502319343834
"933","S_S17","Strobe","Intermittent","Familiar",2.26,2.47293870183053
"934","S_S17","Strobe","Intermittent","Familiar",2.315,2.42466722545776
"935","S_S17","Strobe","Intermittent","Familiar",2.37,2.3941154497268
"936","S_S17","Strobe","Intermittent","Familiar",2.425,2.38198562638117
"937","S_S17","Strobe","Intermittent","Familiar",2.48,2.38310355498269
"938","S_S17","Strobe","Intermittent","Familiar",2.535,2.37751563667272
"939","S_S17","Strobe","Intermittent","Familiar",2.59,2.36893530275418
"940","S_S17","Strobe","Intermittent","Familiar",2.645,2.3556479184431
"941","S_S17","Strobe","Intermittent","Familiar",2.7,2.35877860931678
"942","S_S17","Strobe","Intermittent","Familiar",2.755,2.40097141152895
"943","S_S17","Strobe","Intermittent","Familiar",2.81,2.47459636675731
"944","S_S17","Strobe","Intermittent","Familiar",2.865,2.57477495047735
"945","S_S17","Strobe","Intermittent","Familiar",2.92,2.65840442424107
"946","S_S17","Strobe","Intermittent","Familiar",2.975,2.69995567965711
"947","S_S17","Strobe","Intermittent","Familiar",3.03,2.70903715898311
"948","S_S17","Strobe","Intermittent","Familiar",3.085,2.70756569468636
"949","S_S17","Strobe","Intermittent","Familiar",3.14,2.72585158170038
"950","S_S17","Strobe","Intermittent","Familiar",3.195,2.78707157697647
"951","S_S17","Strobe","Intermittent","Familiar",3.25,2.8959839892376
"952","S_S17","Strobe","Intermittent","Familiar",3.305,3.02906933392148
"953","S_S17","Strobe","Intermittent","Familiar",3.36,3.1646742985419
"954","S_S17","Strobe","Intermittent","Familiar",3.415,3.28660499272411
"955","S_S17","Strobe","Intermittent","Familiar",3.47,3.35382058969464
"956","S_S17","Strobe","Intermittent","Familiar",3.525,3.26892968678078
"957","S_S17","Strobe","Intermittent","Familiar",3.58,3.03606309208207
"958","S_S17","Strobe","Intermittent","Familiar",3.635,3.01950619181223
"959","S_S17","Strobe","Intermittent","Familiar",3.69,3.49043216036503
"960","S_S17","Strobe","Intermittent","Familiar",3.745,3.89128609089192
"961","S_S17","Strobe","Intermittent","Familiar",3.8,3.70700250814109
"962","S_S17","Strobe","Intermittent","Familiar",3.855,3.38927969978743
"963","S_S17","Strobe","Intermittent","Familiar",3.91,3.13761299965503
"964","S_S17","Strobe","Intermittent","Familiar",3.965,2.94595276834494
"965","S_S17","Strobe","Intermittent","Familiar",4.02,2.79481445257849
"966","S_S17","Strobe","Intermittent","Familiar",4.075,2.67045093324226
"967","S_S17","Strobe","Intermittent","Familiar",4.13,2.5580705222261
"968","S_S17","Strobe","Intermittent","Familiar",4.185,2.43714298269167
"969","S_S17","Strobe","Intermittent","Familiar",4.24,2.24079354380073
"970","S_S17","Strobe","Intermittent","Familiar",4.295,1.93422621037253
"971","S_S17","Strobe","Intermittent","Familiar",4.35,1.57439111103597
"972","S_S17","Strobe","Intermittent","Familiar",4.405,1.2219844058575
"973","S_S17","Strobe","Intermittent","Familiar",4.46,0.962710908849051
"974","S_S17","Strobe","Intermittent","Familiar",4.515,0.819196159801566
"975","S_S17","Strobe","Intermittent","Familiar",4.57,0.711882990108
"976","S_S17","Strobe","Intermittent","Familiar",4.625,0.581747282301333
"977","S_S17","Strobe","Intermittent","Familiar",4.68,0.429780274123266
"978","S_S17","Strobe","Intermittent","Familiar",4.735,0.346516706594531
"979","S_S17","Strobe","Intermittent","Familiar",4.79,0.392148258687953
"980","S_S17","Strobe","Intermittent","Familiar",4.845,0.480397189708287
"981","S_S17","Strobe","Intermittent","Familiar",4.9,0.495781170488232
"982","S_S17","Strobe","Intermittent","Familiar",4.955,0.405355664207111
"983","S_S17","Strobe","Intermittent","Familiar",5.01,0.229501734552684
"984","S_S17","Strobe","Intermittent","Familiar",5.065,0.0086485525639655
"985","S_S17","Strobe","Intermittent","Familiar",5.12,-0.216872960926615
"986","S_S17","Strobe","Intermittent","Familiar",5.175,-0.425299967342744
"987","S_S17","Strobe","Intermittent","Familiar",5.23,-0.612880715180936
"988","S_S17","Strobe","Intermittent","Familiar",5.285,-0.78892151592509
"989","S_S17","Strobe","Intermittent","Familiar",5.34,-0.957966933548292
"990","S_S17","Strobe","Intermittent","Familiar",5.395,-1.16293549447296
"991","S_S17","Strobe","Intermittent","Familiar",5.45,-1.39757583316716
"992","S_S17","Strobe","Intermittent","Familiar",5.505,-1.64738433347721
"993","S_S17","Strobe","Intermittent","Familiar",5.56,-1.92769676635186
"994","S_S17","Strobe","Intermittent","Familiar",5.615,-2.20323359595454
"995","S_S17","Strobe","Intermittent","Familiar",5.67,-2.4493147041655
"996","S_S17","Strobe","Intermittent","Familiar",5.725,-2.65134867029782
"997","S_S17","Strobe","Intermittent","Familiar",5.78,-2.79767467713715
"998","S_S17","Strobe","Intermittent","Familiar",5.835,-2.89531369486499
"999","S_S17","Strobe","Intermittent","Familiar",5.89,-2.95847703076891
"1000","S_S17","Strobe","Intermittent","Familiar",5.945,-3.02909320219103
"1001","S_S18","Strobe","Intermittent","Unfamiliar",0.5,7.21349073720172
"1002","S_S18","Strobe","Intermittent","Unfamiliar",0.555,7.22355571210057
"1003","S_S18","Strobe","Intermittent","Unfamiliar",0.61,7.2743887968836
"1004","S_S18","Strobe","Intermittent","Unfamiliar",0.665,7.33028341450955
"1005","S_S18","Strobe","Intermittent","Unfamiliar",0.72,7.39396403704085
"1006","S_S18","Strobe","Intermittent","Unfamiliar",0.775,7.46559398420198
"1007","S_S18","Strobe","Intermittent","Unfamiliar",0.83,7.53728129884965
"1008","S_S18","Strobe","Intermittent","Unfamiliar",0.885,7.60158273240587
"1009","S_S18","Strobe","Intermittent","Unfamiliar",0.94,7.65406039420773
"1010","S_S18","Strobe","Intermittent","Unfamiliar",0.995,7.69262709262996
"1011","S_S18","Strobe","Intermittent","Unfamiliar",1.05,7.71188095014246
"1012","S_S18","Strobe","Intermittent","Unfamiliar",1.105,7.70920620996198
"1013","S_S18","Strobe","Intermittent","Unfamiliar",1.16,7.69388931133863
"1014","S_S18","Strobe","Intermittent","Unfamiliar",1.215,7.66640323117899
"1015","S_S18","Strobe","Intermittent","Unfamiliar",1.27,7.64237499504629
"1016","S_S18","Strobe","Intermittent","Unfamiliar",1.325,7.61465261586121
"1017","S_S18","Strobe","Intermittent","Unfamiliar",1.38,7.58594981667415
"1018","S_S18","Strobe","Intermittent","Unfamiliar",1.435,7.56697466577362
"1019","S_S18","Strobe","Intermittent","Unfamiliar",1.49,7.54409838164309
"1020","S_S18","Strobe","Intermittent","Unfamiliar",1.545,7.52216565349812
"1021","S_S18","Strobe","Intermittent","Unfamiliar",1.6,7.50900460801164
"1022","S_S18","Strobe","Intermittent","Unfamiliar",1.655,7.50483896007517
"1023","S_S18","Strobe","Intermittent","Unfamiliar",1.71,7.50294162349486
"1024","S_S18","Strobe","Intermittent","Unfamiliar",1.765,7.50470589473056
"1025","S_S18","Strobe","Intermittent","Unfamiliar",1.82,7.51400126644661
"1026","S_S18","Strobe","Intermittent","Unfamiliar",1.875,7.52534200791321
"1027","S_S18","Strobe","Intermittent","Unfamiliar",1.93,7.54366618832193
"1028","S_S18","Strobe","Intermittent","Unfamiliar",1.985,7.56529061536995
"1029","S_S18","Strobe","Intermittent","Unfamiliar",2.04,7.59148345746635
"1030","S_S18","Strobe","Intermittent","Unfamiliar",2.095,7.61072402980998
"1031","S_S18","Strobe","Intermittent","Unfamiliar",2.15,7.62499515939734
"1032","S_S18","Strobe","Intermittent","Unfamiliar",2.205,7.6544242293423
"1033","S_S18","Strobe","Intermittent","Unfamiliar",2.26,7.68259602677607
"1034","S_S18","Strobe","Intermittent","Unfamiliar",2.315,7.70776055491047
"1035","S_S18","Strobe","Intermittent","Unfamiliar",2.37,7.73350197257943
"1036","S_S18","Strobe","Intermittent","Unfamiliar",2.425,7.76522338300104
"1037","S_S18","Strobe","Intermittent","Unfamiliar",2.48,7.79986222336133
"1038","S_S18","Strobe","Intermittent","Unfamiliar",2.535,7.82998139246472
"1039","S_S18","Strobe","Intermittent","Unfamiliar",2.59,7.86912977771154
"1040","S_S18","Strobe","Intermittent","Unfamiliar",2.645,7.91389685656354
"1041","S_S18","Strobe","Intermittent","Unfamiliar",2.7,7.95125806219959
"1042","S_S18","Strobe","Intermittent","Unfamiliar",2.755,7.98747871491751
"1043","S_S18","Strobe","Intermittent","Unfamiliar",2.81,8.02993345959783
"1044","S_S18","Strobe","Intermittent","Unfamiliar",2.865,8.07604295713928
"1045","S_S18","Strobe","Intermittent","Unfamiliar",2.92,8.12873555763507
"1046","S_S18","Strobe","Intermittent","Unfamiliar",2.975,8.17984560068088
"1047","S_S18","Strobe","Intermittent","Unfamiliar",3.03,8.23203092671625
"1048","S_S18","Strobe","Intermittent","Unfamiliar",3.085,8.29249279126608
"1049","S_S18","Strobe","Intermittent","Unfamiliar",3.14,8.35869123753383
"1050","S_S18","Strobe","Intermittent","Unfamiliar",3.195,8.42800856332598
"1051","S_S18","Strobe","Intermittent","Unfamiliar",3.25,8.50071587067003
"1052","S_S18","Strobe","Intermittent","Unfamiliar",3.305,8.57998718395476
"1053","S_S18","Strobe","Intermittent","Unfamiliar",3.36,8.66848986969072
"1054","S_S18","Strobe","Intermittent","Unfamiliar",3.415,8.76247288548842
"1055","S_S18","Strobe","Intermittent","Unfamiliar",3.47,8.86231874599411
"1056","S_S18","Strobe","Intermittent","Unfamiliar",3.525,8.97188280066428
"1057","S_S18","Strobe","Intermittent","Unfamiliar",3.58,9.08636098045955
"1058","S_S18","Strobe","Intermittent","Unfamiliar",3.635,9.2008801367977
"1059","S_S18","Strobe","Intermittent","Unfamiliar",3.69,9.32131092447747
"1060","S_S18","Strobe","Intermittent","Unfamiliar",3.745,9.4425406744059
"1061","S_S18","Strobe","Intermittent","Unfamiliar",3.8,9.56244600019926
"1062","S_S18","Strobe","Intermittent","Unfamiliar",3.855,9.67100980613311
"1063","S_S18","Strobe","Intermittent","Unfamiliar",3.91,9.77533133121843
"1064","S_S18","Strobe","Intermittent","Unfamiliar",3.965,9.88050617892505
"1065","S_S18","Strobe","Intermittent","Unfamiliar",4.02,9.96838297812762
"1066","S_S18","Strobe","Intermittent","Unfamiliar",4.075,10.0527738211317
"1067","S_S18","Strobe","Intermittent","Unfamiliar",4.13,10.1222186161653
"1068","S_S18","Strobe","Intermittent","Unfamiliar",4.185,10.1598649859308
"1069","S_S18","Strobe","Intermittent","Unfamiliar",4.24,10.1932660758208
"1070","S_S18","Strobe","Intermittent","Unfamiliar",4.295,10.2199724969789
"1071","S_S18","Strobe","Intermittent","Unfamiliar",4.35,10.2254002003837
"1072","S_S18","Strobe","Intermittent","Unfamiliar",4.405,10.2283332128717
"1073","S_S18","Strobe","Intermittent","Unfamiliar",4.46,10.2366820140741
"1074","S_S18","Strobe","Intermittent","Unfamiliar",4.515,10.2375432345468
"1075","S_S18","Strobe","Intermittent","Unfamiliar",4.57,10.2298585820017
"1076","S_S18","Strobe","Intermittent","Unfamiliar",4.625,10.2259566954874
"1077","S_S18","Strobe","Intermittent","Unfamiliar",4.68,10.2184728616473
"1078","S_S18","Strobe","Intermittent","Unfamiliar",4.735,10.2064748940803
"1079","S_S18","Strobe","Intermittent","Unfamiliar",4.79,10.1916661150379
"1080","S_S18","Strobe","Intermittent","Unfamiliar",4.845,10.1742876886232
"1081","S_S18","Strobe","Intermittent","Unfamiliar",4.9,10.1524770351873
"1082","S_S18","Strobe","Intermittent","Unfamiliar",4.955,10.1264418205306
"1083","S_S18","Strobe","Intermittent","Unfamiliar",5.01,10.0941138344021
"1084","S_S18","Strobe","Intermittent","Unfamiliar",5.065,10.057762716643
"1085","S_S18","Strobe","Intermittent","Unfamiliar",5.12,10.0222393973021
"1086","S_S18","Strobe","Intermittent","Unfamiliar",5.175,9.97557555730392
"1087","S_S18","Strobe","Intermittent","Unfamiliar",5.23,9.9388281288257
"1088","S_S18","Strobe","Intermittent","Unfamiliar",5.285,9.91095469726328
"1089","S_S18","Strobe","Intermittent","Unfamiliar",5.34,9.88344874226869
"1090","S_S18","Strobe","Intermittent","Unfamiliar",5.395,9.86237509880812
"1091","S_S18","Strobe","Intermittent","Unfamiliar",5.45,9.85859595125452
"1092","S_S18","Strobe","Intermittent","Unfamiliar",5.505,9.87221940975701
"1093","S_S18","Strobe","Intermittent","Unfamiliar",5.56,9.89664703451627
"1094","S_S18","Strobe","Intermittent","Unfamiliar",5.615,9.93841293669398
"1095","S_S18","Strobe","Intermittent","Unfamiliar",5.67,9.99492379811785
"1096","S_S18","Strobe","Intermittent","Unfamiliar",5.725,10.0668916888124
"1097","S_S18","Strobe","Intermittent","Unfamiliar",5.78,10.1465381975765
"1098","S_S18","Strobe","Intermittent","Unfamiliar",5.835,10.2362669693918
"1099","S_S18","Strobe","Intermittent","Unfamiliar",5.89,10.3145366979328
"1100","S_S18","Strobe","Intermittent","Unfamiliar",5.945,10.3338787183399
"1101","S_S19","Strobe","Intermittent","Familiar",0.5,5.70641367123147
"1102","S_S19","Strobe","Intermittent","Familiar",0.555,5.38445690654852
"1103","S_S19","Strobe","Intermittent","Familiar",0.61,5.12433048661585
"1104","S_S19","Strobe","Intermittent","Familiar",0.665,4.90575356905873
"1105","S_S19","Strobe","Intermittent","Familiar",0.72,4.71553071877965
"1106","S_S19","Strobe","Intermittent","Familiar",0.775,4.57286645023675
"1107","S_S19","Strobe","Intermittent","Familiar",0.83,4.44827898085582
"1108","S_S19","Strobe","Intermittent","Familiar",0.885,4.34960233471095
"1109","S_S19","Strobe","Intermittent","Familiar",0.94,4.28066031817764
"1110","S_S19","Strobe","Intermittent","Familiar",0.995,4.23430101348948
"1111","S_S19","Strobe","Intermittent","Familiar",1.05,4.21683476947193
"1112","S_S19","Strobe","Intermittent","Familiar",1.105,4.20687244260343
"1113","S_S19","Strobe","Intermittent","Familiar",1.16,4.19605062967763
"1114","S_S19","Strobe","Intermittent","Familiar",1.215,4.18273863544058
"1115","S_S19","Strobe","Intermittent","Familiar",1.27,4.16845386807738
"1116","S_S19","Strobe","Intermittent","Familiar",1.325,4.14810525834852
"1117","S_S19","Strobe","Intermittent","Familiar",1.38,4.11650018338092
"1118","S_S19","Strobe","Intermittent","Familiar",1.435,4.07532235040828
"1119","S_S19","Strobe","Intermittent","Familiar",1.49,4.02999106628438
"1120","S_S19","Strobe","Intermittent","Familiar",1.545,3.98046778334552
"1121","S_S19","Strobe","Intermittent","Familiar",1.6,3.91558265342276
"1122","S_S19","Strobe","Intermittent","Familiar",1.655,3.83605025167153
"1123","S_S19","Strobe","Intermittent","Familiar",1.71,3.74594205500414
"1124","S_S19","Strobe","Intermittent","Familiar",1.765,3.65492754152583
"1125","S_S19","Strobe","Intermittent","Familiar",1.82,3.56046571756528
"1126","S_S19","Strobe","Intermittent","Familiar",1.875,3.44988795100928
"1127","S_S19","Strobe","Intermittent","Familiar",1.93,3.3301117888094
