Comparison,t,z
NoGogglesUnfamiliar-NoGogglesFamiliar,0.385668211237838,5.065
NoGogglesUnfamiliar-NoGogglesFamiliar,0.36627904222944,5.12
NoGogglesUnfamiliar-NoGogglesFamiliar,0.35377833288854,5.175
NoGogglesUnfamiliar-NoGogglesFamiliar,0.353737235929039,5.23
NoGogglesUnfamiliar-NoGogglesFamiliar,0.364380552003663,5.285
NoGogglesUnfamiliar-NoGogglesFamiliar,0.386513300783931,5.34
NoGogglesUnfamiliar-NoGogglesFamiliar,0.414671691222576,5.395
NoGogglesUnfamiliar-NoGogglesFamiliar,0.444323718636349,5.45
NoGogglesUnfamiliar-NoGogglesFamiliar,0.477668898105547,5.505
NoGogglesUnfamiliar-NoGogglesFamiliar,0.522859857563496,5.56
NoGogglesUnfamiliar-NoGogglesFamiliar,0.579500373220659,5.615
NoGogglesUnfamiliar-NoGogglesFamiliar,0.653961240335602,5.67
NoGogglesUnfamiliar-NoGogglesFamiliar,0.744757264116814,5.725
NoGogglesUnfamiliar-NoGogglesFamiliar,0.852338714394675,5.78
NoGogglesUnfamiliar-NoGogglesFamiliar,0.969247743655486,5.835
NoGogglesUnfamiliar-NoGogglesFamiliar,1.0763968863576,5.89
NoGogglesUnfamiliar-NoGogglesFamiliar,1.1460567947759,5.945
