"","SubjectNo","ExpNo","DisplayMode","Familiarity","seg.z","headingErr"
"1203","L_S176","Lit","NoGoggles","Familiar",0.61,6.58724156567807
"1204","L_S176","Lit","NoGoggles","Familiar",0.665,6.3438453358737
"1205","L_S176","Lit","NoGoggles","Familiar",0.72,6.06927344781491
"1206","L_S176","Lit","NoGoggles","Familiar",0.775,5.78160978526278
"1207","L_S176","Lit","NoGoggles","Familiar",0.83,5.50131083146008
"1208","L_S176","Lit","NoGoggles","Familiar",0.885,5.22651414108217
"1209","L_S176","Lit","NoGoggles","Familiar",0.94,4.95515655991256
"1210","L_S176","Lit","NoGoggles","Familiar",0.995,4.68788712555796
"1211","L_S176","Lit","NoGoggles","Familiar",1.05,4.43366218286722
"1212","L_S176","Lit","NoGoggles","Familiar",1.105,4.21042119232439
"1213","L_S176","Lit","NoGoggles","Familiar",1.16,4.01176833576278
"1214","L_S176","Lit","NoGoggles","Familiar",1.215,3.81245073759556
"1215","L_S176","Lit","NoGoggles","Familiar",1.27,3.62635349815856
"1216","L_S176","Lit","NoGoggles","Familiar",1.325,3.47287616976407
"1217","L_S176","Lit","NoGoggles","Familiar",1.38,3.33759263638806
"1218","L_S176","Lit","NoGoggles","Familiar",1.435,3.21141639376379
"1219","L_S176","Lit","NoGoggles","Familiar",1.49,3.10344907843862
"1220","L_S176","Lit","NoGoggles","Familiar",1.545,3.0103535772749
"1221","L_S176","Lit","NoGoggles","Familiar",1.6,2.92598202251538
"1222","L_S176","Lit","NoGoggles","Familiar",1.655,2.86059556463881
"1223","L_S176","Lit","NoGoggles","Familiar",1.71,2.80944891123118
"1224","L_S176","Lit","NoGoggles","Familiar",1.765,2.7711482212394
"1225","L_S176","Lit","NoGoggles","Familiar",1.82,2.74389740865398
"1226","L_S176","Lit","NoGoggles","Familiar",1.875,2.71938520116218
"1227","L_S176","Lit","NoGoggles","Familiar",1.93,2.70912613319558
"1228","L_S176","Lit","NoGoggles","Familiar",1.985,2.71005583172592
"1229","L_S176","Lit","NoGoggles","Familiar",2.04,2.7194931233326
"1230","L_S176","Lit","NoGoggles","Familiar",2.095,2.73760374684197
"1231","L_S176","Lit","NoGoggles","Familiar",2.15,2.76090349312774
"1232","L_S176","Lit","NoGoggles","Familiar",2.205,2.79944352188297
"1233","L_S176","Lit","NoGoggles","Familiar",2.26,2.84118734677185
"1234","L_S176","Lit","NoGoggles","Familiar",2.315,2.88777008227017
"1235","L_S176","Lit","NoGoggles","Familiar",2.37,2.93924318358431
"1236","L_S176","Lit","NoGoggles","Familiar",2.425,2.98614428826443
"1237","L_S176","Lit","NoGoggles","Familiar",2.48,3.03996060965502
"1238","L_S176","Lit","NoGoggles","Familiar",2.535,3.09858000420327
"1239","L_S176","Lit","NoGoggles","Familiar",2.59,3.16178241522785
"1240","L_S176","Lit","NoGoggles","Familiar",2.645,3.22031493508844
"1241","L_S176","Lit","NoGoggles","Familiar",2.7,3.27771645249909
"1242","L_S176","Lit","NoGoggles","Familiar",2.755,3.33715340182499
"1243","L_S176","Lit","NoGoggles","Familiar",2.81,3.39036353655083
"1244","L_S176","Lit","NoGoggles","Familiar",2.865,3.44101302325808
"1245","L_S176","Lit","NoGoggles","Familiar",2.92,3.48569998783831
"1246","L_S176","Lit","NoGoggles","Familiar",2.975,3.53656219017287
"1247","L_S176","Lit","NoGoggles","Familiar",3.03,3.5781465045094
"1248","L_S176","Lit","NoGoggles","Familiar",3.085,3.61681388009721
"1249","L_S176","Lit","NoGoggles","Familiar",3.14,3.65296377550427
"1250","L_S176","Lit","NoGoggles","Familiar",3.195,3.68325441332363
"1251","L_S176","Lit","NoGoggles","Familiar",3.25,3.72296812310493
"1252","L_S176","Lit","NoGoggles","Familiar",3.305,3.75077715650341
"1253","L_S176","Lit","NoGoggles","Familiar",3.36,3.77519113037138
"1254","L_S176","Lit","NoGoggles","Familiar",3.415,3.80111350355407
"1255","L_S176","Lit","NoGoggles","Familiar",3.47,3.82188271529752
"1256","L_S176","Lit","NoGoggles","Familiar",3.525,3.841510830578
"1257","L_S176","Lit","NoGoggles","Familiar",3.58,3.8596990799841
"1258","L_S176","Lit","NoGoggles","Familiar",3.635,3.8750852919603
"1259","L_S176","Lit","NoGoggles","Familiar",3.69,3.88876660994293
"1260","L_S176","Lit","NoGoggles","Familiar",3.745,3.90900966469762
"1261","L_S176","Lit","NoGoggles","Familiar",3.8,3.91950817201835
"1262","L_S176","Lit","NoGoggles","Familiar",3.855,3.93209522074363
"1263","L_S176","Lit","NoGoggles","Familiar",3.91,3.93603644782854
"1264","L_S176","Lit","NoGoggles","Familiar",3.965,3.93448219371351
"1265","L_S176","Lit","NoGoggles","Familiar",4.02,3.93771489884457
"1266","L_S176","Lit","NoGoggles","Familiar",4.075,3.93600463069038
"1267","L_S176","Lit","NoGoggles","Familiar",4.13,3.92723319785615
"1268","L_S176","Lit","NoGoggles","Familiar",4.185,3.91084700934253
"1269","L_S176","Lit","NoGoggles","Familiar",4.24,3.88561680578741
"1270","L_S176","Lit","NoGoggles","Familiar",4.295,3.85750409386356
"1271","L_S176","Lit","NoGoggles","Familiar",4.35,3.8225019685613
"1272","L_S176","Lit","NoGoggles","Familiar",4.405,3.77406242318624
"1273","L_S176","Lit","NoGoggles","Familiar",4.46,3.71640620393348
"1274","L_S176","Lit","NoGoggles","Familiar",4.515,3.65314493173163
"1275","L_S176","Lit","NoGoggles","Familiar",4.57,3.58225239644319
"1276","L_S176","Lit","NoGoggles","Familiar",4.625,3.48857179998945
"1277","L_S176","Lit","NoGoggles","Familiar",4.68,3.39547323628324
"1278","L_S176","Lit","NoGoggles","Familiar",4.735,3.29795108614359
"1279","L_S176","Lit","NoGoggles","Familiar",4.79,3.18961159868441
"1280","L_S176","Lit","NoGoggles","Familiar",4.845,3.06770298088471
"1281","L_S176","Lit","NoGoggles","Familiar",4.9,2.93068192690337
"1282","L_S176","Lit","NoGoggles","Familiar",4.955,2.8015150754466
"1283","L_S176","Lit","NoGoggles","Familiar",5.01,2.65985690189963
"1284","L_S176","Lit","NoGoggles","Familiar",5.065,2.50021085616951
"1285","L_S176","Lit","NoGoggles","Familiar",5.12,2.34646035626312
"1286","L_S176","Lit","NoGoggles","Familiar",5.175,2.18926910224321
"1287","L_S176","Lit","NoGoggles","Familiar",5.23,2.0213157392059
"1288","L_S176","Lit","NoGoggles","Familiar",5.285,1.85384134370781
"1289","L_S176","Lit","NoGoggles","Familiar",5.34,1.68780824931464
"1290","L_S176","Lit","NoGoggles","Familiar",5.395,1.52740313645671
"1291","L_S176","Lit","NoGoggles","Familiar",5.45,1.36627953773818
"1292","L_S176","Lit","NoGoggles","Familiar",5.505,1.2013884033218
"1293","L_S176","Lit","NoGoggles","Familiar",5.56,1.03574880340292
"1294","L_S176","Lit","NoGoggles","Familiar",5.615,0.86646557448097
"1295","L_S176","Lit","NoGoggles","Familiar",5.67,0.689993422221522
"1296","L_S176","Lit","NoGoggles","Familiar",5.725,0.501203716851339
"1297","L_S176","Lit","NoGoggles","Familiar",5.78,0.263885802479943
"1298","L_S176","Lit","NoGoggles","Familiar",5.835,-0.00672669028896906
"1299","L_S176","Lit","NoGoggles","Familiar",5.89,-0.302760132269735
"1300","L_S176","Lit","NoGoggles","Familiar",5.945,-0.693786188052939
"1301","L_S177","Lit","NoGoggles","Unfamiliar",0.5,4.98377977997003
"1302","L_S177","Lit","NoGoggles","Unfamiliar",0.555,4.74761163198773
"1303","L_S177","Lit","NoGoggles","Unfamiliar",0.61,4.50223160231155
"1304","L_S177","Lit","NoGoggles","Unfamiliar",0.665,4.25489848550649
"1305","L_S177","Lit","NoGoggles","Unfamiliar",0.72,4.01588018295175
"1306","L_S177","Lit","NoGoggles","Unfamiliar",0.775,3.77480591665751
"1307","L_S177","Lit","NoGoggles","Unfamiliar",0.83,3.5311372126478
"1308","L_S177","Lit","NoGoggles","Unfamiliar",0.885,3.29248675145209
"1309","L_S177","Lit","NoGoggles","Unfamiliar",0.94,3.05968350111929
"1310","L_S177","Lit","NoGoggles","Unfamiliar",0.995,2.83083921657573
"1311","L_S177","Lit","NoGoggles","Unfamiliar",1.05,2.60125888679881
"1312","L_S177","Lit","NoGoggles","Unfamiliar",1.105,2.36641774013118
"1313","L_S177","Lit","NoGoggles","Unfamiliar",1.16,2.13098360693337
"1314","L_S177","Lit","NoGoggles","Unfamiliar",1.215,1.90245033873453
"1315","L_S177","Lit","NoGoggles","Unfamiliar",1.27,1.67485022295804
"1316","L_S177","Lit","NoGoggles","Unfamiliar",1.325,1.44703926170371
"1317","L_S177","Lit","NoGoggles","Unfamiliar",1.38,1.23243774278489
"1318","L_S177","Lit","NoGoggles","Unfamiliar",1.435,1.0427104562294
"1319","L_S177","Lit","NoGoggles","Unfamiliar",1.49,0.858541392495773
"1320","L_S177","Lit","NoGoggles","Unfamiliar",1.545,0.677124734454365
"1321","L_S177","Lit","NoGoggles","Unfamiliar",1.6,0.517179260924908
"1322","L_S177","Lit","NoGoggles","Unfamiliar",1.655,0.378223486476635
"1323","L_S177","Lit","NoGoggles","Unfamiliar",1.71,0.256799239479933
"1324","L_S177","Lit","NoGoggles","Unfamiliar",1.765,0.150830622340132
"1325","L_S177","Lit","NoGoggles","Unfamiliar",1.82,0.058597885365287
"1326","L_S177","Lit","NoGoggles","Unfamiliar",1.875,-0.00992719065165563
"1327","L_S177","Lit","NoGoggles","Unfamiliar",1.93,-0.0624973781130027
"1328","L_S177","Lit","NoGoggles","Unfamiliar",1.985,-0.108197166950964
"1329","L_S177","Lit","NoGoggles","Unfamiliar",2.04,-0.137233863198917
"1330","L_S177","Lit","NoGoggles","Unfamiliar",2.095,-0.155274400454095
"1331","L_S177","Lit","NoGoggles","Unfamiliar",2.15,-0.17088936455024
"1332","L_S177","Lit","NoGoggles","Unfamiliar",2.205,-0.187691289989865
"1333","L_S177","Lit","NoGoggles","Unfamiliar",2.26,-0.203501168777943
"1334","L_S177","Lit","NoGoggles","Unfamiliar",2.315,-0.219492767329199
"1335","L_S177","Lit","NoGoggles","Unfamiliar",2.37,-0.238075612218385
"1336","L_S177","Lit","NoGoggles","Unfamiliar",2.425,-0.25832408189201
"1337","L_S177","Lit","NoGoggles","Unfamiliar",2.48,-0.280761292859798
"1338","L_S177","Lit","NoGoggles","Unfamiliar",2.535,-0.306428213399645
"1339","L_S177","Lit","NoGoggles","Unfamiliar",2.59,-0.327516901568857
"1340","L_S177","Lit","NoGoggles","Unfamiliar",2.645,-0.340781847934587
"1341","L_S177","Lit","NoGoggles","Unfamiliar",2.7,-0.347906261344736
"1342","L_S177","Lit","NoGoggles","Unfamiliar",2.755,-0.350714403067284
"1343","L_S177","Lit","NoGoggles","Unfamiliar",2.81,-0.349088514625826
"1344","L_S177","Lit","NoGoggles","Unfamiliar",2.865,-0.331360261093009
"1345","L_S177","Lit","NoGoggles","Unfamiliar",2.92,-0.295871815609164
"1346","L_S177","Lit","NoGoggles","Unfamiliar",2.975,-0.244274028299325
"1347","L_S177","Lit","NoGoggles","Unfamiliar",3.03,-0.18718384145315
"1348","L_S177","Lit","NoGoggles","Unfamiliar",3.085,-0.120641516357772
"1349","L_S177","Lit","NoGoggles","Unfamiliar",3.14,-0.0417414504432157
"1350","L_S177","Lit","NoGoggles","Unfamiliar",3.195,0.0371114390665112
"1351","L_S177","Lit","NoGoggles","Unfamiliar",3.25,0.123840713544925
"1352","L_S177","Lit","NoGoggles","Unfamiliar",3.305,0.214395491604676
"1353","L_S177","Lit","NoGoggles","Unfamiliar",3.36,0.297280281862614
"1354","L_S177","Lit","NoGoggles","Unfamiliar",3.415,0.376219797672031
"1355","L_S177","Lit","NoGoggles","Unfamiliar",3.47,0.45840448916167
"1356","L_S177","Lit","NoGoggles","Unfamiliar",3.525,0.532303803160157
"1357","L_S177","Lit","NoGoggles","Unfamiliar",3.58,0.600240249344783
"1358","L_S177","Lit","NoGoggles","Unfamiliar",3.635,0.667075992091358
"1359","L_S177","Lit","NoGoggles","Unfamiliar",3.69,0.721384997805435
"1360","L_S177","Lit","NoGoggles","Unfamiliar",3.745,0.769058151436291
"1361","L_S177","Lit","NoGoggles","Unfamiliar",3.8,0.812058472147307
"1362","L_S177","Lit","NoGoggles","Unfamiliar",3.855,0.847155588941142
"1363","L_S177","Lit","NoGoggles","Unfamiliar",3.91,0.87573209066653
"1364","L_S177","Lit","NoGoggles","Unfamiliar",3.965,0.894896702358459
"1365","L_S177","Lit","NoGoggles","Unfamiliar",4.02,0.906726878466762
"1366","L_S177","Lit","NoGoggles","Unfamiliar",4.075,0.910033343990393
"1367","L_S177","Lit","NoGoggles","Unfamiliar",4.13,0.904188767942322
"1368","L_S177","Lit","NoGoggles","Unfamiliar",4.185,0.888781410050389
"1369","L_S177","Lit","NoGoggles","Unfamiliar",4.24,0.864423095755208
"1370","L_S177","Lit","NoGoggles","Unfamiliar",4.295,0.829665293979561
"1371","L_S177","Lit","NoGoggles","Unfamiliar",4.35,0.785183142036206
"1372","L_S177","Lit","NoGoggles","Unfamiliar",4.405,0.732713451774409
"1373","L_S177","Lit","NoGoggles","Unfamiliar",4.46,0.67241874704778
"1374","L_S177","Lit","NoGoggles","Unfamiliar",4.515,0.603119271045605
"1375","L_S177","Lit","NoGoggles","Unfamiliar",4.57,0.523792324199335
"1376","L_S177","Lit","NoGoggles","Unfamiliar",4.625,0.445397471095023
"1377","L_S177","Lit","NoGoggles","Unfamiliar",4.68,0.36543284828912
"1378","L_S177","Lit","NoGoggles","Unfamiliar",4.735,0.280213014940753
"1379","L_S177","Lit","NoGoggles","Unfamiliar",4.79,0.196623940168148
"1380","L_S177","Lit","NoGoggles","Unfamiliar",4.845,0.117986749642345
"1381","L_S177","Lit","NoGoggles","Unfamiliar",4.9,0.0437235786728445
"1382","L_S177","Lit","NoGoggles","Unfamiliar",4.955,-0.0214841256493621
"1383","L_S177","Lit","NoGoggles","Unfamiliar",5.01,-0.0776333760491505
"1384","L_S177","Lit","NoGoggles","Unfamiliar",5.065,-0.127743346099803
"1385","L_S177","Lit","NoGoggles","Unfamiliar",5.12,-0.167842037586551
"1386","L_S177","Lit","NoGoggles","Unfamiliar",5.175,-0.200744167187504
"1387","L_S177","Lit","NoGoggles","Unfamiliar",5.23,-0.230289051986513
"1388","L_S177","Lit","NoGoggles","Unfamiliar",5.285,-0.258786914264679
"1389","L_S177","Lit","NoGoggles","Unfamiliar",5.34,-0.287975161349179
"1390","L_S177","Lit","NoGoggles","Unfamiliar",5.395,-0.32464789351492
"1391","L_S177","Lit","NoGoggles","Unfamiliar",5.45,-0.373718193615103
"1392","L_S177","Lit","NoGoggles","Unfamiliar",5.505,-0.435758563258093
"1393","L_S177","Lit","NoGoggles","Unfamiliar",5.56,-0.515440197092761
"1394","L_S177","Lit","NoGoggles","Unfamiliar",5.615,-0.616101196106245
"1395","L_S177","Lit","NoGoggles","Unfamiliar",5.67,-0.740244630873515
"1396","L_S177","Lit","NoGoggles","Unfamiliar",5.725,-0.902218567973309
"1397","L_S177","Lit","NoGoggles","Unfamiliar",5.78,-1.08880186598022
"1398","L_S177","Lit","NoGoggles","Unfamiliar",5.835,-1.30287240609246
"1399","L_S177","Lit","NoGoggles","Unfamiliar",5.89,-1.55816417010972
"1400","L_S177","Lit","NoGoggles","Unfamiliar",5.945,-1.86158368646767
"1401","L_S178","Lit","NoGoggles","Unfamiliar",0.5,3.2716658792072
"1402","L_S178","Lit","NoGoggles","Unfamiliar",0.555,2.80583902048975
"1403","L_S178","Lit","NoGoggles","Unfamiliar",0.61,2.45551048463252
"1404","L_S178","Lit","NoGoggles","Unfamiliar",0.665,2.20868429491518
"1405","L_S178","Lit","NoGoggles","Unfamiliar",0.72,2.08069406418103
"1406","L_S178","Lit","NoGoggles","Unfamiliar",0.775,2.04771285676415
"1407","L_S178","Lit","NoGoggles","Unfamiliar",0.83,2.11493612011548
"1408","L_S178","Lit","NoGoggles","Unfamiliar",0.885,2.29355592591313
"1409","L_S178","Lit","NoGoggles","Unfamiliar",0.94,2.56756896467448
"1410","L_S178","Lit","NoGoggles","Unfamiliar",0.995,2.90415905355669
"1411","L_S178","Lit","NoGoggles","Unfamiliar",1.05,3.30252234904607
"1412","L_S178","Lit","NoGoggles","Unfamiliar",1.105,3.73837166173284
"1413","L_S178","Lit","NoGoggles","Unfamiliar",1.16,4.17809439306304
"1414","L_S178","Lit","NoGoggles","Unfamiliar",1.215,4.61766580021669
"1415","L_S178","Lit","NoGoggles","Unfamiliar",1.27,5.06188129272546
"1416","L_S178","Lit","NoGoggles","Unfamiliar",1.325,5.50877384693571
"1417","L_S178","Lit","NoGoggles","Unfamiliar",1.38,5.94464906408449
"1418","L_S178","Lit","NoGoggles","Unfamiliar",1.435,6.40357228425133
"1419","L_S178","Lit","NoGoggles","Unfamiliar",1.49,6.86679238631395
"1420","L_S178","Lit","NoGoggles","Unfamiliar",1.545,7.35240527268016
"1421","L_S178","Lit","NoGoggles","Unfamiliar",1.6,7.82001032752215
"1422","L_S178","Lit","NoGoggles","Unfamiliar",1.655,8.23527498465217
"1423","L_S178","Lit","NoGoggles","Unfamiliar",1.71,8.61131691724031
"1424","L_S178","Lit","NoGoggles","Unfamiliar",1.765,8.92216497364462
"1425","L_S178","Lit","NoGoggles","Unfamiliar",1.82,9.19713124966852
"1426","L_S178","Lit","NoGoggles","Unfamiliar",1.875,9.41719282858713
"1427","L_S178","Lit","NoGoggles","Unfamiliar",1.93,9.56495329758923
"1428","L_S178","Lit","NoGoggles","Unfamiliar",1.985,9.68246296870687
"1429","L_S178","Lit","NoGoggles","Unfamiliar",2.04,9.75797883062189
"1430","L_S178","Lit","NoGoggles","Unfamiliar",2.095,9.79286120025116
"1431","L_S178","Lit","NoGoggles","Unfamiliar",2.15,9.82229390030828
"1432","L_S178","Lit","NoGoggles","Unfamiliar",2.205,9.85184701931315
"1433","L_S178","Lit","NoGoggles","Unfamiliar",2.26,9.89241219021528
"1434","L_S178","Lit","NoGoggles","Unfamiliar",2.315,9.95101767778353
"1435","L_S178","Lit","NoGoggles","Unfamiliar",2.37,10.0242811572087
"1436","L_S178","Lit","NoGoggles","Unfamiliar",2.425,10.1078253829008
"1437","L_S178","Lit","NoGoggles","Unfamiliar",2.48,10.1869411182771
"1438","L_S178","Lit","NoGoggles","Unfamiliar",2.535,10.2637070956567
"1439","L_S178","Lit","NoGoggles","Unfamiliar",2.59,10.3421440883313
"1440","L_S178","Lit","NoGoggles","Unfamiliar",2.645,10.4063784244018
"1441","L_S178","Lit","NoGoggles","Unfamiliar",2.7,10.4647994158623
"1442","L_S178","Lit","NoGoggles","Unfamiliar",2.755,10.5170186892855
"1443","L_S178","Lit","NoGoggles","Unfamiliar",2.81,10.5619559526517
"1444","L_S178","Lit","NoGoggles","Unfamiliar",2.865,10.6079966759542
"1445","L_S178","Lit","NoGoggles","Unfamiliar",2.92,10.6336335113787
"1446","L_S178","Lit","NoGoggles","Unfamiliar",2.975,10.6523693232539
"1447","L_S178","Lit","NoGoggles","Unfamiliar",3.03,10.6808949669296
"1448","L_S178","Lit","NoGoggles","Unfamiliar",3.085,10.7147118538095
"1449","L_S178","Lit","NoGoggles","Unfamiliar",3.14,10.7603092975975
"1450","L_S178","Lit","NoGoggles","Unfamiliar",3.195,10.8180403520121
"1451","L_S178","Lit","NoGoggles","Unfamiliar",3.25,10.8924265686801
"1452","L_S178","Lit","NoGoggles","Unfamiliar",3.305,10.9810008248669
"1453","L_S178","Lit","NoGoggles","Unfamiliar",3.36,11.0741125747911
"1454","L_S178","Lit","NoGoggles","Unfamiliar",3.415,11.1649804169772
"1455","L_S178","Lit","NoGoggles","Unfamiliar",3.47,11.2544908911803
"1456","L_S178","Lit","NoGoggles","Unfamiliar",3.525,11.338930744103
"1457","L_S178","Lit","NoGoggles","Unfamiliar",3.58,11.4140566343283
"1458","L_S178","Lit","NoGoggles","Unfamiliar",3.635,11.4725278650013
"1459","L_S178","Lit","NoGoggles","Unfamiliar",3.69,11.5121538125888
"1460","L_S178","Lit","NoGoggles","Unfamiliar",3.745,11.5332661097089
"1461","L_S178","Lit","NoGoggles","Unfamiliar",3.8,11.5241397867777
"1462","L_S178","Lit","NoGoggles","Unfamiliar",3.855,11.4822215396552
"1463","L_S178","Lit","NoGoggles","Unfamiliar",3.91,11.4101344015117
"1464","L_S178","Lit","NoGoggles","Unfamiliar",3.965,11.2983367540072
"1465","L_S178","Lit","NoGoggles","Unfamiliar",4.02,11.138010314945
"1466","L_S178","Lit","NoGoggles","Unfamiliar",4.075,10.9402268728605
"1467","L_S178","Lit","NoGoggles","Unfamiliar",4.13,10.6927787795917
"1468","L_S178","Lit","NoGoggles","Unfamiliar",4.185,10.3851167959903
"1469","L_S178","Lit","NoGoggles","Unfamiliar",4.24,10.0535149779763
"1470","L_S178","Lit","NoGoggles","Unfamiliar",4.295,9.6759384508834
"1471","L_S178","Lit","NoGoggles","Unfamiliar",4.35,9.25125103763388
"1472","L_S178","Lit","NoGoggles","Unfamiliar",4.405,8.8513884300931
"1473","L_S178","Lit","NoGoggles","Unfamiliar",4.46,8.45036289811947
"1474","L_S178","Lit","NoGoggles","Unfamiliar",4.515,8.02312766756168
"1475","L_S178","Lit","NoGoggles","Unfamiliar",4.57,7.61052240838017
"1476","L_S178","Lit","NoGoggles","Unfamiliar",4.625,7.19586055133882
"1477","L_S178","Lit","NoGoggles","Unfamiliar",4.68,6.77145548104876
"1478","L_S178","Lit","NoGoggles","Unfamiliar",4.735,6.35024497665632
"1479","L_S178","Lit","NoGoggles","Unfamiliar",4.79,5.9300404706277
"1480","L_S178","Lit","NoGoggles","Unfamiliar",4.845,5.5314354371504
"1481","L_S178","Lit","NoGoggles","Unfamiliar",4.9,5.16132109200579
"1482","L_S178","Lit","NoGoggles","Unfamiliar",4.955,4.83089499894617
"1483","L_S178","Lit","NoGoggles","Unfamiliar",5.01,4.56104992601688
"1484","L_S178","Lit","NoGoggles","Unfamiliar",5.065,4.32854167255916
"1485","L_S178","Lit","NoGoggles","Unfamiliar",5.12,4.12471485688023
"1486","L_S178","Lit","NoGoggles","Unfamiliar",5.175,3.97311923477251
"1487","L_S178","Lit","NoGoggles","Unfamiliar",5.23,3.89907608783705
"1488","L_S178","Lit","NoGoggles","Unfamiliar",5.285,3.89202873572653
"1489","L_S178","Lit","NoGoggles","Unfamiliar",5.34,3.9178752275683
"1490","L_S178","Lit","NoGoggles","Unfamiliar",5.395,3.98926556926468
"1491","L_S178","Lit","NoGoggles","Unfamiliar",5.45,4.10246471995105
"1492","L_S178","Lit","NoGoggles","Unfamiliar",5.505,4.25929253856357
"1493","L_S178","Lit","NoGoggles","Unfamiliar",5.56,4.49843069131878
"1494","L_S178","Lit","NoGoggles","Unfamiliar",5.615,4.81391851285404
"1495","L_S178","Lit","NoGoggles","Unfamiliar",5.67,5.22269529295583
"1496","L_S178","Lit","NoGoggles","Unfamiliar",5.725,5.73436659096885
"1497","L_S178","Lit","NoGoggles","Unfamiliar",5.78,6.37286551250401
"1498","L_S178","Lit","NoGoggles","Unfamiliar",5.835,7.15927093968541
"1499","L_S178","Lit","NoGoggles","Unfamiliar",5.89,8.06603396505298
"1500","L_S178","Lit","NoGoggles","Unfamiliar",5.945,9.09270344267541
"1501","L_S18","Lit","NoGoggles","Familiar",0.5,7.87862098716018
"1502","L_S18","Lit","NoGoggles","Familiar",0.555,7.67253391315088
"1503","L_S18","Lit","NoGoggles","Familiar",0.61,7.46545016478784
"1504","L_S18","Lit","NoGoggles","Familiar",0.665,7.28258770826117
"1505","L_S18","Lit","NoGoggles","Familiar",0.72,7.11195989804086
"1506","L_S18","Lit","NoGoggles","Familiar",0.775,6.9647192344288
"1507","L_S18","Lit","NoGoggles","Familiar",0.83,6.83479354665776
"1508","L_S18","Lit","NoGoggles","Familiar",0.885,6.7184590218017
"1509","L_S18","Lit","NoGoggles","Familiar",0.94,6.62326601646173
"1510","L_S18","Lit","NoGoggles","Familiar",0.995,6.53572685675712
"1511","L_S18","Lit","NoGoggles","Familiar",1.05,6.45050480103169
"1512","L_S18","Lit","NoGoggles","Familiar",1.105,6.37427035260298
"1513","L_S18","Lit","NoGoggles","Familiar",1.16,6.2928701142992
"1514","L_S18","Lit","NoGoggles","Familiar",1.215,6.2073855100693
"1515","L_S18","Lit","NoGoggles","Familiar",1.27,6.13260954631274
"1516","L_S18","Lit","NoGoggles","Familiar",1.325,6.06226046896915
"1517","L_S18","Lit","NoGoggles","Familiar",1.38,5.99200914938416
"1518","L_S18","Lit","NoGoggles","Familiar",1.435,5.92442836781481
"1519","L_S18","Lit","NoGoggles","Familiar",1.49,5.87037361834231
"1520","L_S18","Lit","NoGoggles","Familiar",1.545,5.83032761703775
"1521","L_S18","Lit","NoGoggles","Familiar",1.6,5.80093426168854
"1522","L_S18","Lit","NoGoggles","Familiar",1.655,5.78112613927575
"1523","L_S18","Lit","NoGoggles","Familiar",1.71,5.77424137787298
"1524","L_S18","Lit","NoGoggles","Familiar",1.765,5.78690719866184
"1525","L_S18","Lit","NoGoggles","Familiar",1.82,5.81070643848328
"1526","L_S18","Lit","NoGoggles","Familiar",1.875,5.8339040696509
"1527","L_S18","Lit","NoGoggles","Familiar",1.93,5.86733164735175
"1528","L_S18","Lit","NoGoggles","Familiar",1.985,5.91744781074767
"1529","L_S18","Lit","NoGoggles","Familiar",2.04,5.97513763417355
"1530","L_S18","Lit","NoGoggles","Familiar",2.095,6.0486563405061
"1531","L_S18","Lit","NoGoggles","Familiar",2.15,6.13013548349842
"1532","L_S18","Lit","NoGoggles","Familiar",2.205,6.20887427342525
"1533","L_S18","Lit","NoGoggles","Familiar",2.26,6.29181165981788
"1534","L_S18","Lit","NoGoggles","Familiar",2.315,6.37938460394883
"1535","L_S18","Lit","NoGoggles","Familiar",2.37,6.47477367878078
"1536","L_S18","Lit","NoGoggles","Familiar",2.425,6.56662329864804
"1537","L_S18","Lit","NoGoggles","Familiar",2.48,6.64937316529953
"1538","L_S18","Lit","NoGoggles","Familiar",2.535,6.72894123492485
"1539","L_S18","Lit","NoGoggles","Familiar",2.59,6.80661471034868
"1540","L_S18","Lit","NoGoggles","Familiar",2.645,6.87351842497122
"1541","L_S18","Lit","NoGoggles","Familiar",2.7,6.92587881529023
"1542","L_S18","Lit","NoGoggles","Familiar",2.755,6.96628802262233
"1543","L_S18","Lit","NoGoggles","Familiar",2.81,7.00745956378691
"1544","L_S18","Lit","NoGoggles","Familiar",2.865,7.02857693946228
"1545","L_S18","Lit","NoGoggles","Familiar",2.92,7.02350551260238
"1546","L_S18","Lit","NoGoggles","Familiar",2.975,7.00443601507946
"1547","L_S18","Lit","NoGoggles","Familiar",3.03,6.95884759354744
"1548","L_S18","Lit","NoGoggles","Familiar",3.085,6.90113199507465
"1549","L_S18","Lit","NoGoggles","Familiar",3.14,6.82350922036818
"1550","L_S18","Lit","NoGoggles","Familiar",3.195,6.72789710701824
"1551","L_S18","Lit","NoGoggles","Familiar",3.25,6.62279931930505
"1552","L_S18","Lit","NoGoggles","Familiar",3.305,6.51356211261579
"1553","L_S18","Lit","NoGoggles","Familiar",3.36,6.4077999678634
"1554","L_S18","Lit","NoGoggles","Familiar",3.415,6.28988917802914
"1555","L_S18","Lit","NoGoggles","Familiar",3.47,6.17765068624498
"1556","L_S18","Lit","NoGoggles","Familiar",3.525,6.0662071715317
"1557","L_S18","Lit","NoGoggles","Familiar",3.58,5.94922107011626
"1558","L_S18","Lit","NoGoggles","Familiar",3.635,5.82918225549474
"1559","L_S18","Lit","NoGoggles","Familiar",3.69,5.70450193884445
"1560","L_S18","Lit","NoGoggles","Familiar",3.745,5.57863566379919
"1561","L_S18","Lit","NoGoggles","Familiar",3.8,5.43405036874254
