Comparison,t,z
UnfamiliarIntermittent-UnfamiliarContinuous,2.46113586337752,5.23
UnfamiliarIntermittent-UnfamiliarContinuous,2.43908801992475,5.285
UnfamiliarIntermittent-UnfamiliarContinuous,2.44541885719748,5.34
UnfamiliarIntermittent-UnfamiliarContinuous,2.47089747168598,5.395
UnfamiliarIntermittent-UnfamiliarContinuous,2.46257388807184,5.45
UnfamiliarIntermittent-UnfamiliarContinuous,2.42646920216316,5.505
UnfamiliarIntermittent-UnfamiliarContinuous,2.38453075635246,5.56
UnfamiliarIntermittent-UnfamiliarContinuous,2.35005212591919,5.615
UnfamiliarIntermittent-UnfamiliarContinuous,2.34199308584315,5.67
UnfamiliarIntermittent-UnfamiliarContinuous,2.37179286581384,5.725
UnfamiliarIntermittent-UnfamiliarContinuous,2.42503576529656,5.78
UnfamiliarIntermittent-UnfamiliarContinuous,2.42161751249581,5.835
UnfamiliarIntermittent-UnfamiliarContinuous,2.50218537937891,5.89
UnfamiliarIntermittent-UnfamiliarContinuous,2.69301130108012,5.945
