"","SubjectNo","DisplayMode","Familiarity","seg.z","headingErr"
"2463","D_S21","Intermittent","Familiar",3.91,0.160968309484613
"2464","D_S21","Intermittent","Familiar",3.965,-0.0598358900013786
"2465","D_S21","Intermittent","Familiar",4.02,-0.282543356174707
"2466","D_S21","Intermittent","Familiar",4.075,-0.455388052194923
"2467","D_S21","Intermittent","Familiar",4.13,-0.535146762902359
"2468","D_S21","Intermittent","Familiar",4.185,-0.53509142540854
"2469","D_S21","Intermittent","Familiar",4.24,-0.472375499023431
"2470","D_S21","Intermittent","Familiar",4.295,-0.343578158028824
"2471","D_S21","Intermittent","Familiar",4.35,-0.134701835730724
"2472","D_S21","Intermittent","Familiar",4.405,0.128903963894297
"2473","D_S21","Intermittent","Familiar",4.46,0.40637974265693
"2474","D_S21","Intermittent","Familiar",4.515,0.693423257602071
"2475","D_S21","Intermittent","Familiar",4.57,0.951062156616172
"2476","D_S21","Intermittent","Familiar",4.625,1.03994084809689
"2477","D_S21","Intermittent","Familiar",4.68,0.963780931148201
"2478","D_S21","Intermittent","Familiar",4.735,0.834752023337682
"2479","D_S21","Intermittent","Familiar",4.79,0.757371634985033
"2480","D_S21","Intermittent","Familiar",4.845,0.768871871354435
"2481","D_S21","Intermittent","Familiar",4.9,0.794624907641091
"2482","D_S21","Intermittent","Familiar",4.955,0.749174128761513
"2483","D_S21","Intermittent","Familiar",5.01,0.575376556024242
"2484","D_S21","Intermittent","Familiar",5.065,0.361826653784527
"2485","D_S21","Intermittent","Familiar",5.12,0.333109371767792
"2486","D_S21","Intermittent","Familiar",5.175,0.5069281890004
"2487","D_S21","Intermittent","Familiar",5.23,0.628034136902043
"2488","D_S21","Intermittent","Familiar",5.285,0.606315050202481
"2489","D_S21","Intermittent","Familiar",5.34,0.475109126611696
"2490","D_S21","Intermittent","Familiar",5.395,0.312160839668885
"2491","D_S21","Intermittent","Familiar",5.45,0.237581527438738
"2492","D_S21","Intermittent","Familiar",5.505,0.37461386228407
"2493","D_S21","Intermittent","Familiar",5.56,0.582761393483622
"2494","D_S21","Intermittent","Familiar",5.615,0.659482801571071
"2495","D_S21","Intermittent","Familiar",5.67,0.582023637907292
"2496","D_S21","Intermittent","Familiar",5.725,0.733522551675512
"2497","D_S21","Intermittent","Familiar",5.78,1.13985630951545
"2498","D_S21","Intermittent","Familiar",5.835,1.39263652185786
"2499","D_S21","Intermittent","Familiar",5.89,1.4934807259261
"2500","D_S21","Intermittent","Familiar",5.945,1.50032956797453
"2501","D_S23","Intermittent","Unfamiliar",0.5,7.0491496992113
"2502","D_S23","Intermittent","Unfamiliar",0.555,7.36472645747934
"2503","D_S23","Intermittent","Unfamiliar",0.61,8.15083587090976
"2504","D_S23","Intermittent","Unfamiliar",0.665,9.26936350780861
"2505","D_S23","Intermittent","Unfamiliar",0.72,10.0788557163272
"2506","D_S23","Intermittent","Unfamiliar",0.775,10.1571220112598
"2507","D_S23","Intermittent","Unfamiliar",0.83,10.1173251631982
"2508","D_S23","Intermittent","Unfamiliar",0.885,10.2318105438762
"2509","D_S23","Intermittent","Unfamiliar",0.94,10.447036333046
"2510","D_S23","Intermittent","Unfamiliar",0.995,10.4916550163714
"2511","D_S23","Intermittent","Unfamiliar",1.05,10.1156585785182
"2512","D_S23","Intermittent","Unfamiliar",1.105,9.73353188156278
"2513","D_S23","Intermittent","Unfamiliar",1.16,9.68991659949946
"2514","D_S23","Intermittent","Unfamiliar",1.215,9.70903375980552
"2515","D_S23","Intermittent","Unfamiliar",1.27,9.67338046144334
"2516","D_S23","Intermittent","Unfamiliar",1.325,9.60152707014625
"2517","D_S23","Intermittent","Unfamiliar",1.38,9.29809232934336
"2518","D_S23","Intermittent","Unfamiliar",1.435,9.09459199944412
"2519","D_S23","Intermittent","Unfamiliar",1.49,9.43507125121486
"2520","D_S23","Intermittent","Unfamiliar",1.545,10.1723773609014
"2521","D_S23","Intermittent","Unfamiliar",1.6,10.7255847433347
"2522","D_S23","Intermittent","Unfamiliar",1.655,10.9079348005836
"2523","D_S23","Intermittent","Unfamiliar",1.71,10.8427318164158
"2524","D_S23","Intermittent","Unfamiliar",1.765,10.6974673047938
"2525","D_S23","Intermittent","Unfamiliar",1.82,10.7751191103873
"2526","D_S23","Intermittent","Unfamiliar",1.875,11.0190041745501
"2527","D_S23","Intermittent","Unfamiliar",1.93,11.2144643213763
"2528","D_S23","Intermittent","Unfamiliar",1.985,11.1701441058685
"2529","D_S23","Intermittent","Unfamiliar",2.04,10.9692639289499
"2530","D_S23","Intermittent","Unfamiliar",2.095,10.8160065507319
"2531","D_S23","Intermittent","Unfamiliar",2.15,10.7482483578025
"2532","D_S23","Intermittent","Unfamiliar",2.205,10.899404331298
"2533","D_S23","Intermittent","Unfamiliar",2.26,11.227761307485
"2534","D_S23","Intermittent","Unfamiliar",2.315,11.4872472340336
"2535","D_S23","Intermittent","Unfamiliar",2.37,11.5795923049101
"2536","D_S23","Intermittent","Unfamiliar",2.425,11.6197444082952
"2537","D_S23","Intermittent","Unfamiliar",2.48,11.7696073614563
"2538","D_S23","Intermittent","Unfamiliar",2.535,11.9625586277167
"2539","D_S23","Intermittent","Unfamiliar",2.59,12.0923966962662
"2540","D_S23","Intermittent","Unfamiliar",2.645,12.0408982997451
"2541","D_S23","Intermittent","Unfamiliar",2.7,11.7959288249812
"2542","D_S23","Intermittent","Unfamiliar",2.755,11.5396062283453
"2543","D_S23","Intermittent","Unfamiliar",2.81,11.3725948863017
"2544","D_S23","Intermittent","Unfamiliar",2.865,11.1758340266052
"2545","D_S23","Intermittent","Unfamiliar",2.92,10.7604638812799
"2546","D_S23","Intermittent","Unfamiliar",2.975,10.1059359692695
"2547","D_S23","Intermittent","Unfamiliar",3.03,9.51137899865774
"2548","D_S23","Intermittent","Unfamiliar",3.085,9.09594821958957
"2549","D_S23","Intermittent","Unfamiliar",3.14,8.80684506313021
"2550","D_S23","Intermittent","Unfamiliar",3.195,8.57366471282187
"2551","D_S23","Intermittent","Unfamiliar",3.25,8.40788449586336
"2552","D_S23","Intermittent","Unfamiliar",3.305,8.27877588774026
"2553","D_S23","Intermittent","Unfamiliar",3.36,8.14137020978299
"2554","D_S23","Intermittent","Unfamiliar",3.415,8.00134931031323
"2555","D_S23","Intermittent","Unfamiliar",3.47,7.83131640838613
"2556","D_S23","Intermittent","Unfamiliar",3.525,7.64372428238292
"2557","D_S23","Intermittent","Unfamiliar",3.58,7.51583718069117
"2558","D_S23","Intermittent","Unfamiliar",3.635,7.52913535466607
"2559","D_S23","Intermittent","Unfamiliar",3.69,7.68233786609928
"2560","D_S23","Intermittent","Unfamiliar",3.745,7.90515134602805
"2561","D_S23","Intermittent","Unfamiliar",3.8,8.1371055567622
"2562","D_S23","Intermittent","Unfamiliar",3.855,8.31580694999411
"2563","D_S23","Intermittent","Unfamiliar",3.91,8.37121089734669
"2564","D_S23","Intermittent","Unfamiliar",3.965,8.33280839104821
"2565","D_S23","Intermittent","Unfamiliar",4.02,8.32163558940474
"2566","D_S23","Intermittent","Unfamiliar",4.075,8.42943175602691
"2567","D_S23","Intermittent","Unfamiliar",4.13,8.62851835997002
"2568","D_S23","Intermittent","Unfamiliar",4.185,8.87019101438211
"2569","D_S23","Intermittent","Unfamiliar",4.24,9.10035581814527
"2570","D_S23","Intermittent","Unfamiliar",4.295,9.31065839000793
"2571","D_S23","Intermittent","Unfamiliar",4.35,9.56137387688326
"2572","D_S23","Intermittent","Unfamiliar",4.405,9.99169727989582
"2573","D_S23","Intermittent","Unfamiliar",4.46,10.5607254020301
"2574","D_S23","Intermittent","Unfamiliar",4.515,11.00610575658
"2575","D_S23","Intermittent","Unfamiliar",4.57,11.200884154068
"2576","D_S23","Intermittent","Unfamiliar",4.625,11.1746827338146
"2577","D_S23","Intermittent","Unfamiliar",4.68,11.039140034277
"2578","D_S23","Intermittent","Unfamiliar",4.735,10.9120243485994
"2579","D_S23","Intermittent","Unfamiliar",4.79,10.8303487414088
"2580","D_S23","Intermittent","Unfamiliar",4.845,10.7484187351069
"2581","D_S23","Intermittent","Unfamiliar",4.9,10.5805138928442
"2582","D_S23","Intermittent","Unfamiliar",4.955,10.2844152415768
"2583","D_S23","Intermittent","Unfamiliar",5.01,9.90457354359024
"2584","D_S23","Intermittent","Unfamiliar",5.065,9.54856307178549
"2585","D_S23","Intermittent","Unfamiliar",5.12,9.25883094912618
"2586","D_S23","Intermittent","Unfamiliar",5.175,9.02897810709568
"2587","D_S23","Intermittent","Unfamiliar",5.23,8.89916161725363
"2588","D_S23","Intermittent","Unfamiliar",5.285,8.86201461604601
"2589","D_S23","Intermittent","Unfamiliar",5.34,8.77820291209968
"2590","D_S23","Intermittent","Unfamiliar",5.395,8.57011709486984
"2591","D_S23","Intermittent","Unfamiliar",5.45,8.31569610586745
"2592","D_S23","Intermittent","Unfamiliar",5.505,8.09580166999959
"2593","D_S23","Intermittent","Unfamiliar",5.56,7.98760174595055
"2594","D_S23","Intermittent","Unfamiliar",5.615,8.02231652131562
"2595","D_S23","Intermittent","Unfamiliar",5.67,8.17412173654902
"2596","D_S23","Intermittent","Unfamiliar",5.725,8.3665891853661
"2597","D_S23","Intermittent","Unfamiliar",5.78,8.481057602542
"2598","D_S23","Intermittent","Unfamiliar",5.835,8.47481511782683
"2599","D_S23","Intermittent","Unfamiliar",5.89,8.49269583108088
"2600","D_S23","Intermittent","Unfamiliar",5.945,8.68952754315519
"2601","D_S27","Intermittent","Familiar",0.5,10.4553018266075
"2602","D_S27","Intermittent","Familiar",0.555,10.8814267632289
"2603","D_S27","Intermittent","Familiar",0.61,11.1551056852144
"2604","D_S27","Intermittent","Familiar",0.665,11.2972865460633
"2605","D_S27","Intermittent","Familiar",0.72,11.3060628403311
"2606","D_S27","Intermittent","Familiar",0.775,11.2237354053351
"2607","D_S27","Intermittent","Familiar",0.83,11.0808938748091
"2608","D_S27","Intermittent","Familiar",0.885,10.8944742094767
"2609","D_S27","Intermittent","Familiar",0.94,10.6683354385979
"2610","D_S27","Intermittent","Familiar",0.995,10.4101987874264
"2611","D_S27","Intermittent","Familiar",1.05,10.1734089481761
"2612","D_S27","Intermittent","Familiar",1.105,9.95360203876291
"2613","D_S27","Intermittent","Familiar",1.16,9.76054863648054
"2614","D_S27","Intermittent","Familiar",1.215,9.58361900426012
"2615","D_S27","Intermittent","Familiar",1.27,9.40772526284875
"2616","D_S27","Intermittent","Familiar",1.325,9.23459061449436
"2617","D_S27","Intermittent","Familiar",1.38,9.04578611184798
"2618","D_S27","Intermittent","Familiar",1.435,8.86486122859403
"2619","D_S27","Intermittent","Familiar",1.49,8.69695527755552
"2620","D_S27","Intermittent","Familiar",1.545,8.54214261583585
"2621","D_S27","Intermittent","Familiar",1.6,8.39770022204794
"2622","D_S27","Intermittent","Familiar",1.655,8.25646663461882
"2623","D_S27","Intermittent","Familiar",1.71,8.11840135692758
"2624","D_S27","Intermittent","Familiar",1.765,7.98290070297004
"2625","D_S27","Intermittent","Familiar",1.82,7.86596376180725
"2626","D_S27","Intermittent","Familiar",1.875,7.76662266722416
"2627","D_S27","Intermittent","Familiar",1.93,7.69663742029921
"2628","D_S27","Intermittent","Familiar",1.985,7.66711639204524
"2629","D_S27","Intermittent","Familiar",2.04,7.67524073715943
"2630","D_S27","Intermittent","Familiar",2.095,7.71676572688352
"2631","D_S27","Intermittent","Familiar",2.15,7.7810925990214
"2632","D_S27","Intermittent","Familiar",2.205,7.87659303318578
"2633","D_S27","Intermittent","Familiar",2.26,7.98289155014046
"2634","D_S27","Intermittent","Familiar",2.315,8.09790989987689
"2635","D_S27","Intermittent","Familiar",2.37,8.23186495717869
"2636","D_S27","Intermittent","Familiar",2.425,8.38060851286132
"2637","D_S27","Intermittent","Familiar",2.48,8.54581499208864
"2638","D_S27","Intermittent","Familiar",2.535,8.72557695775526
"2639","D_S27","Intermittent","Familiar",2.59,8.91183292097166
"2640","D_S27","Intermittent","Familiar",2.645,9.10152966574208
"2641","D_S27","Intermittent","Familiar",2.7,9.28757932404861
"2642","D_S27","Intermittent","Familiar",2.755,9.47110975820321
"2643","D_S27","Intermittent","Familiar",2.81,9.65018259749703
"2644","D_S27","Intermittent","Familiar",2.865,9.82579856758592
"2645","D_S27","Intermittent","Familiar",2.92,10.0009397746736
"2646","D_S27","Intermittent","Familiar",2.975,10.1876413528276
"2647","D_S27","Intermittent","Familiar",3.03,10.3961977305013
"2648","D_S27","Intermittent","Familiar",3.085,10.6283944171793
"2649","D_S27","Intermittent","Familiar",3.14,10.8873870040645
"2650","D_S27","Intermittent","Familiar",3.195,11.1469334083795
"2651","D_S27","Intermittent","Familiar",3.25,11.3839545905432
"2652","D_S27","Intermittent","Familiar",3.305,11.5899467758764
"2653","D_S27","Intermittent","Familiar",3.36,11.762892903644
"2654","D_S27","Intermittent","Familiar",3.415,11.8915036913629
"2655","D_S27","Intermittent","Familiar",3.47,11.9776829613219
"2656","D_S27","Intermittent","Familiar",3.525,12.0201499742176
"2657","D_S27","Intermittent","Familiar",3.58,12.0157351499782
"2658","D_S27","Intermittent","Familiar",3.635,11.9716929416448
"2659","D_S27","Intermittent","Familiar",3.69,11.9074641966615
"2660","D_S27","Intermittent","Familiar",3.745,11.839735580289
"2661","D_S27","Intermittent","Familiar",3.8,11.7716194467604
"2662","D_S27","Intermittent","Familiar",3.855,11.7194843478502
"2663","D_S27","Intermittent","Familiar",3.91,11.6913910772331
"2664","D_S27","Intermittent","Familiar",3.965,11.6653967434064
"2665","D_S27","Intermittent","Familiar",4.02,11.6157976250518
"2666","D_S27","Intermittent","Familiar",4.075,11.5423493076342
"2667","D_S27","Intermittent","Familiar",4.13,11.4463229048997
"2668","D_S27","Intermittent","Familiar",4.185,11.3091404066622
"2669","D_S27","Intermittent","Familiar",4.24,11.122197667062
"2670","D_S27","Intermittent","Familiar",4.295,10.8918786595555
"2671","D_S27","Intermittent","Familiar",4.35,10.6494134670096
"2672","D_S27","Intermittent","Familiar",4.405,10.4294318245627
"2673","D_S27","Intermittent","Familiar",4.46,10.227749021328
"2674","D_S27","Intermittent","Familiar",4.515,10.0509466104709
"2675","D_S27","Intermittent","Familiar",4.57,9.91030086930827
"2676","D_S27","Intermittent","Familiar",4.625,9.80830975430619
"2677","D_S27","Intermittent","Familiar",4.68,9.74092745517379
"2678","D_S27","Intermittent","Familiar",4.735,9.69672858375649
"2679","D_S27","Intermittent","Familiar",4.79,9.67140042931091
"2680","D_S27","Intermittent","Familiar",4.845,9.65023149439759
"2681","D_S27","Intermittent","Familiar",4.9,9.61994117173746
"2682","D_S27","Intermittent","Familiar",4.955,9.57899045230097
"2683","D_S27","Intermittent","Familiar",5.01,9.52560397823594
"2684","D_S27","Intermittent","Familiar",5.065,9.46182822865408
"2685","D_S27","Intermittent","Familiar",5.12,9.37998620805232
"2686","D_S27","Intermittent","Familiar",5.175,9.28023397052353
"2687","D_S27","Intermittent","Familiar",5.23,9.16932356674691
"2688","D_S27","Intermittent","Familiar",5.285,9.05844887483136
"2689","D_S27","Intermittent","Familiar",5.34,8.95696500718809
"2690","D_S27","Intermittent","Familiar",5.395,8.87782275675221
"2691","D_S27","Intermittent","Familiar",5.45,8.82536472211313
"2692","D_S27","Intermittent","Familiar",5.505,8.78063259158214
"2693","D_S27","Intermittent","Familiar",5.56,8.73958522885625
"2694","D_S27","Intermittent","Familiar",5.615,8.69197753865938
"2695","D_S27","Intermittent","Familiar",5.67,8.66375011153598
"2696","D_S27","Intermittent","Familiar",5.725,8.6826468833491
"2697","D_S27","Intermittent","Familiar",5.78,8.73604077429595
"2698","D_S27","Intermittent","Familiar",5.835,8.84985678757702
"2699","D_S27","Intermittent","Familiar",5.89,9.03476098907399
"2700","D_S27","Intermittent","Familiar",5.945,9.33386923407218
"2701","D_S28","Intermittent","Familiar",0.5,7.61382725378215
"2702","D_S28","Intermittent","Familiar",0.555,7.98082246003656
"2703","D_S28","Intermittent","Familiar",0.61,8.30965102141076
"2704","D_S28","Intermittent","Familiar",0.665,8.56822974227835
"2705","D_S28","Intermittent","Familiar",0.72,8.74584902203502
"2706","D_S28","Intermittent","Familiar",0.775,8.84175115293188
"2707","D_S28","Intermittent","Familiar",0.83,8.85896213692979
"2708","D_S28","Intermittent","Familiar",0.885,8.79235710946163
"2709","D_S28","Intermittent","Familiar",0.94,8.65206303937622
"2710","D_S28","Intermittent","Familiar",0.995,8.46957659935177
"2711","D_S28","Intermittent","Familiar",1.05,8.25759182568373
"2712","D_S28","Intermittent","Familiar",1.105,8.01774204800765
"2713","D_S28","Intermittent","Familiar",1.16,7.78503489263654
"2714","D_S28","Intermittent","Familiar",1.215,7.57240845366062
"2715","D_S28","Intermittent","Familiar",1.27,7.3672286636785
"2716","D_S28","Intermittent","Familiar",1.325,7.18314480819767
"2717","D_S28","Intermittent","Familiar",1.38,7.02048905182034
"2718","D_S28","Intermittent","Familiar",1.435,6.88367104970884
"2719","D_S28","Intermittent","Familiar",1.49,6.76213471726575
"2720","D_S28","Intermittent","Familiar",1.545,6.64989393690099
"2721","D_S28","Intermittent","Familiar",1.6,6.54928955013556
"2722","D_S28","Intermittent","Familiar",1.655,6.44969937388516
"2723","D_S28","Intermittent","Familiar",1.71,6.34397546344544
"2724","D_S28","Intermittent","Familiar",1.765,6.23435863385341
"2725","D_S28","Intermittent","Familiar",1.82,6.11969838993386
"2726","D_S28","Intermittent","Familiar",1.875,5.99618153466264
"2727","D_S28","Intermittent","Familiar",1.93,5.86956498452272
"2728","D_S28","Intermittent","Familiar",1.985,5.74961848511417
"2729","D_S28","Intermittent","Familiar",2.04,5.63023697838293
"2730","D_S28","Intermittent","Familiar",2.095,5.52728023003721
"2731","D_S28","Intermittent","Familiar",2.15,5.45270742288315
"2732","D_S28","Intermittent","Familiar",2.205,5.40589572400373
"2733","D_S28","Intermittent","Familiar",2.26,5.384997148462
"2734","D_S28","Intermittent","Familiar",2.315,5.3836545179222
"2735","D_S28","Intermittent","Familiar",2.37,5.40360344141456
"2736","D_S28","Intermittent","Familiar",2.425,5.44265141771903
"2737","D_S28","Intermittent","Familiar",2.48,5.50328878896734
"2738","D_S28","Intermittent","Familiar",2.535,5.57893100226386
"2739","D_S28","Intermittent","Familiar",2.59,5.66475855867575
"2740","D_S28","Intermittent","Familiar",2.645,5.76380054645202
"2741","D_S28","Intermittent","Familiar",2.7,5.87987760300902
"2742","D_S28","Intermittent","Familiar",2.755,6.019490987198
"2743","D_S28","Intermittent","Familiar",2.81,6.17458205342458
"2744","D_S28","Intermittent","Familiar",2.865,6.3488750702853
"2745","D_S28","Intermittent","Familiar",2.92,6.55948076050123
"2746","D_S28","Intermittent","Familiar",2.975,6.7975428670825
"2747","D_S28","Intermittent","Familiar",3.03,7.05637641190694
"2748","D_S28","Intermittent","Familiar",3.085,7.33520992397046
"2749","D_S28","Intermittent","Familiar",3.14,7.62967349267564
"2750","D_S28","Intermittent","Familiar",3.195,7.94643473216543
"2751","D_S28","Intermittent","Familiar",3.25,8.26960559626183
"2752","D_S28","Intermittent","Familiar",3.305,8.56151768785805
"2753","D_S28","Intermittent","Familiar",3.36,8.83479094828815
"2754","D_S28","Intermittent","Familiar",3.415,9.07346957448803
"2755","D_S28","Intermittent","Familiar",3.47,9.25736666918496
"2756","D_S28","Intermittent","Familiar",3.525,9.40909140274821
"2757","D_S28","Intermittent","Familiar",3.58,9.52363143623634
"2758","D_S28","Intermittent","Familiar",3.635,9.61284236026252
"2759","D_S28","Intermittent","Familiar",3.69,9.68161152468841
"2760","D_S28","Intermittent","Familiar",3.745,9.73128777016353
"2761","D_S28","Intermittent","Familiar",3.8,9.77421281018924
"2762","D_S28","Intermittent","Familiar",3.855,9.81109786626762
"2763","D_S28","Intermittent","Familiar",3.91,9.84648895764044
"2764","D_S28","Intermittent","Familiar",3.965,9.88952480223886
"2765","D_S28","Intermittent","Familiar",4.02,9.94369740674097
"2766","D_S28","Intermittent","Familiar",4.075,10.0085813251462
"2767","D_S28","Intermittent","Familiar",4.13,10.0768113293922
"2768","D_S28","Intermittent","Familiar",4.185,10.1493878275759
"2769","D_S28","Intermittent","Familiar",4.24,10.2353864928864
"2770","D_S28","Intermittent","Familiar",4.295,10.3223693023162
"2771","D_S28","Intermittent","Familiar",4.35,10.3999844356052
"2772","D_S28","Intermittent","Familiar",4.405,10.4667337078194
"2773","D_S28","Intermittent","Familiar",4.46,10.5160831073578
"2774","D_S28","Intermittent","Familiar",4.515,10.5564106098928
"2775","D_S28","Intermittent","Familiar",4.57,10.5886158650003
"2776","D_S28","Intermittent","Familiar",4.625,10.6140746086168
"2777","D_S28","Intermittent","Familiar",4.68,10.6509489632669
"2778","D_S28","Intermittent","Familiar",4.735,10.6886805010021
"2779","D_S28","Intermittent","Familiar",4.79,10.7238133510521
"2780","D_S28","Intermittent","Familiar",4.845,10.7594085244066
"2781","D_S28","Intermittent","Familiar",4.9,10.7996954566648
"2782","D_S28","Intermittent","Familiar",4.955,10.8418000646847
"2783","D_S28","Intermittent","Familiar",5.01,10.8727710983082
"2784","D_S28","Intermittent","Familiar",5.065,10.9017289358707
"2785","D_S28","Intermittent","Familiar",5.12,10.9122588106941
"2786","D_S28","Intermittent","Familiar",5.175,10.8951052857718
"2787","D_S28","Intermittent","Familiar",5.23,10.8580049453914
"2788","D_S28","Intermittent","Familiar",5.285,10.7868924405744
"2789","D_S28","Intermittent","Familiar",5.34,10.6744498302049
"2790","D_S28","Intermittent","Familiar",5.395,10.5367714216746
"2791","D_S28","Intermittent","Familiar",5.45,10.3795975128667
"2792","D_S28","Intermittent","Familiar",5.505,10.208747198337
"2793","D_S28","Intermittent","Familiar",5.56,10.0497974599055
"2794","D_S28","Intermittent","Familiar",5.615,9.93300917335835
"2795","D_S28","Intermittent","Familiar",5.67,9.90641132533182
"2796","D_S28","Intermittent","Familiar",5.725,9.97808803239348
"2797","D_S28","Intermittent","Familiar",5.78,10.151000446629
"2798","D_S28","Intermittent","Familiar",5.835,10.4110095879388
"2799","D_S28","Intermittent","Familiar",5.89,10.7327659466246
"2800","D_S28","Intermittent","Familiar",5.945,11.1035907539237
"2801","D_S29","Intermittent","Unfamiliar",0.5,8.60561699523066
"2802","D_S29","Intermittent","Unfamiliar",0.555,8.76005711748985
"2803","D_S29","Intermittent","Unfamiliar",0.61,8.82390145593504
"2804","D_S29","Intermittent","Unfamiliar",0.665,8.79552620816876
"2805","D_S29","Intermittent","Unfamiliar",0.72,8.73727057245424
"2806","D_S29","Intermittent","Unfamiliar",0.775,8.68323663025272
"2807","D_S29","Intermittent","Unfamiliar",0.83,8.67150088783343
"2808","D_S29","Intermittent","Unfamiliar",0.885,8.70690601324715
"2809","D_S29","Intermittent","Unfamiliar",0.94,8.77816604253806
"2810","D_S29","Intermittent","Unfamiliar",0.995,8.88008329651514
"2811","D_S29","Intermittent","Unfamiliar",1.05,8.97522929518139
"2812","D_S29","Intermittent","Unfamiliar",1.105,9.01989872319976
"2813","D_S29","Intermittent","Unfamiliar",1.16,9.00355094128087
"2814","D_S29","Intermittent","Unfamiliar",1.215,8.90142927112554
"2815","D_S29","Intermittent","Unfamiliar",1.27,8.66342029189698
"2816","D_S29","Intermittent","Unfamiliar",1.325,8.25405461261798
"2817","D_S29","Intermittent","Unfamiliar",1.38,7.74040121086207
"2818","D_S29","Intermittent","Unfamiliar",1.435,7.25591535144707
"2819","D_S29","Intermittent","Unfamiliar",1.49,6.86051300434074
"2820","D_S29","Intermittent","Unfamiliar",1.545,6.53380511324333
"2821","D_S29","Intermittent","Unfamiliar",1.6,6.25202156739136
"2822","D_S29","Intermittent","Unfamiliar",1.655,6.02818812057953
"2823","D_S29","Intermittent","Unfamiliar",1.71,5.87465341482927
"2824","D_S29","Intermittent","Unfamiliar",1.765,5.75167201685526
"2825","D_S29","Intermittent","Unfamiliar",1.82,5.63779727979988
"2826","D_S29","Intermittent","Unfamiliar",1.875,5.5456520380463
"2827","D_S29","Intermittent","Unfamiliar",1.93,5.44996839185389
"2828","D_S29","Intermittent","Unfamiliar",1.985,5.34405984445104
"2829","D_S29","Intermittent","Unfamiliar",2.04,5.2236110155943
"2830","D_S29","Intermittent","Unfamiliar",2.095,5.09990549743327
"2831","D_S29","Intermittent","Unfamiliar",2.15,4.98937970904292
"2832","D_S29","Intermittent","Unfamiliar",2.205,4.90603671252829
"2833","D_S29","Intermittent","Unfamiliar",2.26,4.86693587443365
"2834","D_S29","Intermittent","Unfamiliar",2.315,4.86360930013128
"2835","D_S29","Intermittent","Unfamiliar",2.37,4.90972695354462
"2836","D_S29","Intermittent","Unfamiliar",2.425,5.00891644200608
"2837","D_S29","Intermittent","Unfamiliar",2.48,5.16129470173533
"2838","D_S29","Intermittent","Unfamiliar",2.535,5.36325136146444
"2839","D_S29","Intermittent","Unfamiliar",2.59,5.62029267440338
"2840","D_S29","Intermittent","Unfamiliar",2.645,5.92905709216996
"2841","D_S29","Intermittent","Unfamiliar",2.7,6.27239320687874
"2842","D_S29","Intermittent","Unfamiliar",2.755,6.67796374148659
"2843","D_S29","Intermittent","Unfamiliar",2.81,7.1141607701257
"2844","D_S29","Intermittent","Unfamiliar",2.865,7.59734033957973
"2845","D_S29","Intermittent","Unfamiliar",2.92,8.15763886358746
"2846","D_S29","Intermittent","Unfamiliar",2.975,8.74585443318592
"2847","D_S29","Intermittent","Unfamiliar",3.03,9.34081847870401
"2848","D_S29","Intermittent","Unfamiliar",3.085,9.9103949012949
"2849","D_S29","Intermittent","Unfamiliar",3.14,10.4212293982295
"2850","D_S29","Intermittent","Unfamiliar",3.195,10.8681185158028
"2851","D_S29","Intermittent","Unfamiliar",3.25,11.2423464025283
"2852","D_S29","Intermittent","Unfamiliar",3.305,11.5441638708466
"2853","D_S29","Intermittent","Unfamiliar",3.36,11.7829799602583
"2854","D_S29","Intermittent","Unfamiliar",3.415,11.9809710336942
"2855","D_S29","Intermittent","Unfamiliar",3.47,12.1544996108222
"2856","D_S29","Intermittent","Unfamiliar",3.525,12.3152674250765
"2857","D_S29","Intermittent","Unfamiliar",3.58,12.4770189210052
"2858","D_S29","Intermittent","Unfamiliar",3.635,12.6198261203535
"2859","D_S29","Intermittent","Unfamiliar",3.69,12.7167784214806
"2860","D_S29","Intermittent","Unfamiliar",3.745,12.7551380627504
"2861","D_S29","Intermittent","Unfamiliar",3.8,12.7154358518834
"2862","D_S29","Intermittent","Unfamiliar",3.855,12.6152418957246
"2863","D_S29","Intermittent","Unfamiliar",3.91,12.4914595242733
"2864","D_S29","Intermittent","Unfamiliar",3.965,12.3399776424726
"2865","D_S29","Intermittent","Unfamiliar",4.02,12.1774309177152
"2866","D_S29","Intermittent","Unfamiliar",4.075,12.0123561208154
"2867","D_S29","Intermittent","Unfamiliar",4.13,11.819878920492
"2868","D_S29","Intermittent","Unfamiliar",4.185,11.611244224481
"2869","D_S29","Intermittent","Unfamiliar",4.24,11.3891947352269
"2870","D_S29","Intermittent","Unfamiliar",4.295,11.1658235031301
"2871","D_S29","Intermittent","Unfamiliar",4.35,10.9376433188049
"2872","D_S29","Intermittent","Unfamiliar",4.405,10.6972982912848
"2873","D_S29","Intermittent","Unfamiliar",4.46,10.4680787947098
"2874","D_S29","Intermittent","Unfamiliar",4.515,10.2499730171134
"2875","D_S29","Intermittent","Unfamiliar",4.57,10.047457551466
"2876","D_S29","Intermittent","Unfamiliar",4.625,9.86629619741397
"2877","D_S29","Intermittent","Unfamiliar",4.68,9.69133223511605
"2878","D_S29","Intermittent","Unfamiliar",4.735,9.5305060200127
"2879","D_S29","Intermittent","Unfamiliar",4.79,9.38976338088869
"2880","D_S29","Intermittent","Unfamiliar",4.845,9.26627127775475
"2881","D_S29","Intermittent","Unfamiliar",4.9,9.15656025775633
