"","SubjectNo","ExpNo","DisplayMode","Familiarity","seg.z","headingErr"
"105","L_S16","Lit","NoGoggles","Familiar",0.72,5.96406661404019
"106","L_S16","Lit","NoGoggles","Familiar",0.775,5.84231481578325
"107","L_S16","Lit","NoGoggles","Familiar",0.83,5.72244161332353
"108","L_S16","Lit","NoGoggles","Familiar",0.885,5.59482829597239
"109","L_S16","Lit","NoGoggles","Familiar",0.94,5.46769881605764
"110","L_S16","Lit","NoGoggles","Familiar",0.995,5.33932389684829
"111","L_S16","Lit","NoGoggles","Familiar",1.05,5.20292278520889
"112","L_S16","Lit","NoGoggles","Familiar",1.105,5.06828005371427
"113","L_S16","Lit","NoGoggles","Familiar",1.16,4.928676224769
"114","L_S16","Lit","NoGoggles","Familiar",1.215,4.79029347811589
"115","L_S16","Lit","NoGoggles","Familiar",1.27,4.65598056389209
"116","L_S16","Lit","NoGoggles","Familiar",1.325,4.52394187878608
"117","L_S16","Lit","NoGoggles","Familiar",1.38,4.40806760912362
"118","L_S16","Lit","NoGoggles","Familiar",1.435,4.31438698288599
"119","L_S16","Lit","NoGoggles","Familiar",1.49,4.24115810405447
"120","L_S16","Lit","NoGoggles","Familiar",1.545,4.18673183545691
"121","L_S16","Lit","NoGoggles","Familiar",1.6,4.15641649149724
"122","L_S16","Lit","NoGoggles","Familiar",1.655,4.14518713135369
"123","L_S16","Lit","NoGoggles","Familiar",1.71,4.14818157550015
"124","L_S16","Lit","NoGoggles","Familiar",1.765,4.16792106544419
"125","L_S16","Lit","NoGoggles","Familiar",1.82,4.20231456201002
"126","L_S16","Lit","NoGoggles","Familiar",1.875,4.24491326313957
"127","L_S16","Lit","NoGoggles","Familiar",1.93,4.29695252620866
"128","L_S16","Lit","NoGoggles","Familiar",1.985,4.36024444138304
"129","L_S16","Lit","NoGoggles","Familiar",2.04,4.42638387633309
"130","L_S16","Lit","NoGoggles","Familiar",2.095,4.49736218575827
"131","L_S16","Lit","NoGoggles","Familiar",2.15,4.583245540634
"132","L_S16","Lit","NoGoggles","Familiar",2.205,4.66592230695449
"133","L_S16","Lit","NoGoggles","Familiar",2.26,4.7477258806079
"134","L_S16","Lit","NoGoggles","Familiar",2.315,4.83838715206258
"135","L_S16","Lit","NoGoggles","Familiar",2.37,4.92932857599614
"136","L_S16","Lit","NoGoggles","Familiar",2.425,5.01413066016465
"137","L_S16","Lit","NoGoggles","Familiar",2.48,5.0997049115709
"138","L_S16","Lit","NoGoggles","Familiar",2.535,5.18306745053391
"139","L_S16","Lit","NoGoggles","Familiar",2.59,5.2630353625417
"140","L_S16","Lit","NoGoggles","Familiar",2.645,5.34097479935775
"141","L_S16","Lit","NoGoggles","Familiar",2.7,5.40813231009404
"142","L_S16","Lit","NoGoggles","Familiar",2.755,5.46785556269459
"143","L_S16","Lit","NoGoggles","Familiar",2.81,5.52617435930513
"144","L_S16","Lit","NoGoggles","Familiar",2.865,5.57003841042803
"145","L_S16","Lit","NoGoggles","Familiar",2.92,5.60511891939327
"146","L_S16","Lit","NoGoggles","Familiar",2.975,5.63635771119998
"147","L_S16","Lit","NoGoggles","Familiar",3.03,5.66028069228412
"148","L_S16","Lit","NoGoggles","Familiar",3.085,5.68190106200296
"149","L_S16","Lit","NoGoggles","Familiar",3.14,5.68212231455946
"150","L_S16","Lit","NoGoggles","Familiar",3.195,5.67370576010965
"151","L_S16","Lit","NoGoggles","Familiar",3.25,5.66330900729896
"152","L_S16","Lit","NoGoggles","Familiar",3.305,5.64529289955558
"153","L_S16","Lit","NoGoggles","Familiar",3.36,5.61675918794068
"154","L_S16","Lit","NoGoggles","Familiar",3.415,5.57236224140443
"155","L_S16","Lit","NoGoggles","Familiar",3.47,5.53379224732678
"156","L_S16","Lit","NoGoggles","Familiar",3.525,5.48730868831038
"157","L_S16","Lit","NoGoggles","Familiar",3.58,5.43354324537047
"158","L_S16","Lit","NoGoggles","Familiar",3.635,5.3741158839734
"159","L_S16","Lit","NoGoggles","Familiar",3.69,5.28835144077036
"160","L_S16","Lit","NoGoggles","Familiar",3.745,5.19997354895636
"161","L_S16","Lit","NoGoggles","Familiar",3.8,5.11747336872484
"162","L_S16","Lit","NoGoggles","Familiar",3.855,5.01829909774665
"163","L_S16","Lit","NoGoggles","Familiar",3.91,4.90731526075662
"164","L_S16","Lit","NoGoggles","Familiar",3.965,4.78892481331851
"165","L_S16","Lit","NoGoggles","Familiar",4.02,4.66514530397122
"166","L_S16","Lit","NoGoggles","Familiar",4.075,4.54137633622986
"167","L_S16","Lit","NoGoggles","Familiar",4.13,4.42943606717624
"168","L_S16","Lit","NoGoggles","Familiar",4.185,4.32227534979994
"169","L_S16","Lit","NoGoggles","Familiar",4.24,4.21853209176792
"170","L_S16","Lit","NoGoggles","Familiar",4.295,4.12244767715043
"171","L_S16","Lit","NoGoggles","Familiar",4.35,4.0280018943247
"172","L_S16","Lit","NoGoggles","Familiar",4.405,3.93786711117004
"173","L_S16","Lit","NoGoggles","Familiar",4.46,3.85189982471844
"174","L_S16","Lit","NoGoggles","Familiar",4.515,3.76071105918536
"175","L_S16","Lit","NoGoggles","Familiar",4.57,3.66727769853482
"176","L_S16","Lit","NoGoggles","Familiar",4.625,3.56903834454408
"177","L_S16","Lit","NoGoggles","Familiar",4.68,3.47361289980326
"178","L_S16","Lit","NoGoggles","Familiar",4.735,3.39532337070887
"179","L_S16","Lit","NoGoggles","Familiar",4.79,3.33680557978934
"180","L_S16","Lit","NoGoggles","Familiar",4.845,3.28996669977328
"181","L_S16","Lit","NoGoggles","Familiar",4.9,3.28758726143615
"182","L_S16","Lit","NoGoggles","Familiar",4.955,3.31982471877327
"183","L_S16","Lit","NoGoggles","Familiar",5.01,3.36335332003056
"184","L_S16","Lit","NoGoggles","Familiar",5.065,3.44608838584717
"185","L_S16","Lit","NoGoggles","Familiar",5.12,3.54643591455303
"186","L_S16","Lit","NoGoggles","Familiar",5.175,3.64046720654996
